fecha_hora_local,transfer_pairs,transferred_units,mean_distance_km,max_distance_km,stable_support_pairs
2022-11-25 18:00:00,23,47,1.6943288864993378,2.9325838204553825,18
2022-11-25 19:00:00,29,60,1.6815385249298125,2.895053457738015,26
2022-11-25 20:00:00,30,75,1.5618569936390927,2.6100988396433884,23
2022-11-25 21:00:00,35,104,2.0363679249949085,2.9716545805546297,20
2022-11-25 22:00:00,32,104,2.1578048327697132,2.9610483212483323,20
2022-11-25 23:00:00,45,116,1.7638125305129253,2.9716545805546297,34
2022-11-26 00:00:00,36,92,1.497419522813943,2.9362824889090393,27
2022-11-26 01:00:00,38,86,1.7601453898269213,2.9408124701923266,34
2022-11-26 02:00:00,31,65,2.070164201567058,2.9408124701923266,30
2022-11-26 03:00:00,41,80,2.0187626262672285,2.9535475850605364,37
2022-11-26 04:00:00,32,72,1.9457193897008873,2.977607801282799,30
2022-11-26 05:00:00,39,92,1.8558902859328055,2.9764916313409535,37
2022-11-26 06:00:00,38,95,1.9839684005585176,2.9853283521741942,35
2022-11-26 07:00:00,43,93,1.8060392856274374,2.9529999536181255,40
2022-11-26 08:00:00,42,94,2.289072304177085,2.989933810139827,38
2022-11-26 09:00:00,25,66,1.9318859746125476,2.9529999536181255,23
2022-11-26 10:00:00,26,53,2.082924665063463,2.9894903885886586,26
2022-11-26 11:00:00,24,49,2.150145566675695,2.9894903885886586,24
2022-11-26 12:00:00,25,45,2.031612607401987,2.948409305137007,25
2022-11-26 13:00:00,26,51,1.9858212937670376,2.9385896549150976,24
2022-11-26 14:00:00,24,55,1.681503836014422,2.896974406500574,24
2022-11-26 15:00:00,30,69,1.8300665102411142,2.896974406500574,26
2022-11-26 16:00:00,20,51,1.6494370683306325,2.7254054598952147,18
2022-11-26 17:00:00,18,41,2.070442505617115,2.9524961356260686,17
2022-11-26 18:00:00,20,47,1.7079711095391936,2.8786959225313185,20
2022-11-26 19:00:00,24,57,1.789433978126395,2.988304475101719,18
2022-11-26 20:00:00,30,68,1.7222150327767294,2.9917112337920164,26
2022-11-26 21:00:00,30,74,1.908145095356964,2.982711193973219,26
2022-11-26 22:00:00,29,67,1.6471386220363935,2.791222721620369,25
2022-11-26 23:00:00,33,81,1.5782628827957768,2.996342551942213,27
2022-11-27 00:00:00,28,59,1.0103957819686753,2.722707382414979,28
2022-11-27 01:00:00,22,54,1.522412954392206,2.887230567456605,20
2022-11-27 02:00:00,21,47,2.0778246020890343,2.974529353346772,16
2022-11-27 03:00:00,26,53,1.8514332004218896,2.9535475850605364,25
2022-11-27 04:00:00,30,66,2.1406197611104174,2.9535475850605364,21
2022-11-27 05:00:00,37,81,2.06010158241473,2.993283236673996,29
2022-11-27 06:00:00,35,80,1.9118386821237534,2.957056163313279,28
2022-11-27 07:00:00,37,99,2.1079941742019304,2.957056163313279,32
2022-11-27 08:00:00,41,102,1.9951440572118122,2.9408124701923266,34
2022-11-27 09:00:00,39,100,1.899109136149463,2.999199801062778,32
2022-11-27 10:00:00,34,102,2.2049492640204047,2.9696466237669874,29
2022-11-27 11:00:00,32,77,1.7728225570740819,2.9696466237669874,23
2022-11-27 12:00:00,31,70,2.0701381006472306,2.982711193973219,28
2022-11-27 13:00:00,19,51,2.2286218282976344,2.9894903885886586,12
2022-11-27 14:00:00,29,61,1.85454656045714,2.9098481479332694,22
2022-11-27 15:00:00,30,83,1.7900888133693915,2.9529999536181255,25
2022-11-27 16:00:00,32,88,1.6352125897733396,2.9529999536181255,27
2022-11-27 17:00:00,29,81,1.9640486604852367,2.962583155507108,17
2022-11-27 18:00:00,22,60,2.1453149445212643,2.837219673867505,14
2022-11-27 19:00:00,27,69,2.063767031640618,2.9180250582128497,16
2022-11-27 20:00:00,30,85,1.7711006848690398,2.9512440739689603,20
2022-11-27 21:00:00,36,94,1.9217064596389493,2.974529353346772,24
2022-11-27 22:00:00,36,106,1.9538406957239403,2.9789931594228216,23
2022-11-27 23:00:00,42,116,1.8241492585118606,2.9535475850605364,26
2022-11-28 00:00:00,42,118,1.8461202251421613,2.97956828706784,28
2022-11-28 01:00:00,43,114,1.8588841490791603,2.990951819049587,32
2022-11-28 02:00:00,42,98,1.88032962365508,2.982711193973219,36
2022-11-28 03:00:00,43,106,1.9141626074120774,2.97956828706784,36
2022-11-28 04:00:00,41,98,1.8111922467244406,2.7877677586905167,36
2022-11-28 05:00:00,43,100,1.9088512784576013,2.990951819049587,34
2022-11-28 06:00:00,39,91,1.8418204060372914,2.9921042254955874,34
2022-11-28 07:00:00,27,59,1.8887628861751593,2.9520557460431522,26
2022-11-28 08:00:00,23,55,1.9705757989890609,2.9915362329805224,19
2022-11-28 09:00:00,28,86,1.7722863324507654,2.979509234393889,16
2022-11-28 10:00:00,41,115,1.3322835360235334,2.747585452734209,25
2022-11-28 11:00:00,42,106,1.3628899668884127,2.50014688771471,30
2022-11-28 12:00:00,48,122,1.54335196172518,2.9681440166750024,39
2022-11-28 13:00:00,42,96,1.483682341199805,2.7856422706399515,41
2022-11-28 14:00:00,25,50,1.740473197889586,2.8383312924054174,25
2022-11-28 15:00:00,24,54,1.4816663481603731,2.750284580771555,22
2022-11-28 16:00:00,23,54,1.7606012343615622,2.8724075398477744,22
2022-11-28 17:00:00,20,47,1.9907278153842416,2.8724075398477744,20
2022-11-28 18:00:00,24,59,1.9193620993560183,2.608641558890003,19
2022-11-28 19:00:00,22,66,2.0528232942972795,2.9844765786739114,16
2022-11-28 20:00:00,40,103,2.224106881923185,2.958479470372534,27
2022-11-28 21:00:00,36,88,2.078326531660571,2.997215567171587,30
2022-11-28 22:00:00,44,102,2.163063180550138,2.997215567171587,36
2022-11-28 23:00:00,49,128,2.2740796790240942,2.997215567171587,37
2022-11-29 00:00:00,40,118,2.1677240558121786,2.9478191173665853,25
2022-11-29 01:00:00,52,139,2.322008674829563,2.9910601316260057,35
2022-11-29 02:00:00,47,114,2.298064148532272,2.9786701625125267,34
2022-11-29 03:00:00,43,105,2.2401111613359825,2.9267324700222894,36
2022-11-29 04:00:00,42,105,2.1466536168869665,2.9524961356260686,34
2022-11-29 05:00:00,42,100,2.256622719142703,2.9910601316260057,34
2022-11-29 06:00:00,32,77,2.1934320275172263,2.9524961356260686,27
2022-11-29 07:00:00,27,50,1.9957216865977263,2.7585821570550526,27
2022-11-29 08:00:00,13,18,1.7410571576991676,2.954808424704024,13
2022-11-29 09:00:00,20,46,1.3952699424072859,2.6230105854980845,17
2022-11-29 10:00:00,32,79,1.2924670858517255,2.61539941908343,25
2022-11-29 11:00:00,33,84,1.5898101532158184,2.9837264523343774,23
2022-11-29 12:00:00,33,79,1.5479234495511778,2.9837264523343774,31
2022-11-29 13:00:00,30,75,1.3064322677120308,2.622944002174063,25
2022-11-29 14:00:00,16,32,1.2959322288103516,2.6311790918576152,16
2022-11-29 15:00:00,8,20,1.8073291223129013,2.997416123626818,8
2022-11-29 16:00:00,10,21,1.8242621810404187,2.9144036972961977,9
2022-11-29 17:00:00,14,30,1.9180495812290468,2.940501588106303,13
2022-11-29 18:00:00,12,29,1.9663887363909103,2.996342551942213,12
2022-11-29 19:00:00,30,70,2.0483765117510337,2.9297396332436367,26
2022-11-29 20:00:00,34,90,2.0912762891361982,2.974529353346772,26
2022-11-29 21:00:00,36,93,2.056708399330186,2.9611027332660997,24
2022-11-29 22:00:00,41,114,2.3668832527718804,2.969187562532279,31
2022-11-29 23:00:00,49,134,2.3875012250709484,2.9654289651674826,40
2022-11-30 00:00:00,51,145,2.317895910390527,2.9529999536181255,38
2022-11-30 01:00:00,58,155,2.323609759480082,2.997215567171587,43
2022-11-30 02:00:00,52,136,2.2692696982488894,2.9910601316260057,44
2022-11-30 03:00:00,55,142,2.355668773868336,2.9910601316260057,44
2022-11-30 04:00:00,52,127,2.1757955334179178,2.9611027332660997,45
2022-11-30 05:00:00,47,121,2.2543199997740184,2.9611027332660997,41
2022-11-30 06:00:00,36,85,2.3276375112988097,2.958479470372534,33
2022-11-30 07:00:00,24,49,2.5320826028781416,2.958479470372534,24
2022-11-30 08:00:00,9,20,2.1627027527385727,2.870364091561543,8
2022-11-30 09:00:00,24,54,1.4430455421121735,2.6907792531168204,17
2022-11-30 10:00:00,27,66,1.4207514584007708,2.839590229951812,23
2022-11-30 11:00:00,29,80,1.7023070032935324,2.957051705575698,23
2022-11-30 12:00:00,31,78,1.7625103547183842,2.9164230158250506,22
2022-11-30 13:00:00,25,60,1.7374448176985247,2.887636075981634,24
2022-11-30 14:00:00,13,40,1.4000109831865781,2.660155785317918,13
2022-11-30 15:00:00,14,31,1.551307189681583,2.660155785317918,11
2022-11-30 16:00:00,8,19,1.3090797571315582,1.6124045139962733,7
2022-11-30 17:00:00,11,28,2.098014754330169,2.8041915832488544,11
2022-11-30 18:00:00,21,47,1.7229201770176616,2.683489629181522,20
2022-11-30 19:00:00,24,58,2.1759409873371576,2.9098481479332694,20
2022-11-30 20:00:00,37,84,2.02621100388789,2.94482907478242,29
2022-11-30 21:00:00,48,119,2.239297965361342,2.9915730894030315,37
2022-11-30 22:00:00,58,154,2.2645789556572464,2.9998453672609906,43
2022-11-30 23:00:00,70,172,2.246156109673143,2.9873363892474165,43
2022-12-01 00:00:00,65,170,2.334471782677945,2.9988761581829175,46
2022-12-01 01:00:00,59,183,2.349995486802832,2.997215567171587,38
2022-12-01 02:00:00,61,178,2.3988800510238217,2.9453022409655785,41
2022-12-01 03:00:00,61,172,2.350139378691343,2.997215567171587,44
2022-12-01 04:00:00,63,172,2.3826865462604205,2.9998453672609906,45
2022-12-01 05:00:00,59,165,2.417510971600499,2.9998453672609906,40
2022-12-01 06:00:00,54,143,2.402421680898488,2.9998453672609906,42
2022-12-01 07:00:00,28,62,2.068709740167808,2.9661610987297924,28
2022-12-01 08:00:00,11,23,2.156318144110459,2.982711193973219,11
2022-12-01 09:00:00,15,29,1.6861287135049965,2.82763635464069,11
2022-12-01 10:00:00,29,63,1.7458491686630415,2.9573997918041757,27
2022-12-01 11:00:00,34,73,1.5585839330386453,2.981392988592819,26
2022-12-01 12:00:00,28,61,1.7224155490065611,2.9866788969610165,22
2022-12-01 13:00:00,25,50,1.63445118234491,2.9866788969610165,24
2022-12-01 14:00:00,18,31,1.6163425895931303,2.96720903231701,18
2022-12-01 15:00:00,16,38,1.4951429046465727,2.8158674643222117,14
2022-12-01 16:00:00,23,51,2.0068417155170537,2.994419135717356,19
2022-12-01 17:00:00,18,43,2.083694354968066,2.947757497293188,16
2022-12-01 18:00:00,24,46,2.338996462039668,2.9551062072008305,19
2022-12-01 19:00:00,23,61,2.3982763617594918,2.9579935485974573,17
2022-12-01 20:00:00,34,101,2.280496437035174,2.993283236673996,23
2022-12-01 21:00:00,39,116,2.057692650068624,2.974529353346772,23
2022-12-01 22:00:00,51,130,2.2436508936021498,2.945957546846371,34
2022-12-01 23:00:00,55,148,2.252864437680338,2.994419135717356,33
2022-12-02 00:00:00,52,157,2.2616376615783853,2.9678111795796,30
2022-12-02 01:00:00,54,155,2.3668948912065604,2.990347042620198,30
2022-12-02 02:00:00,57,166,2.457733221808021,2.990347042620198,33
2022-12-02 03:00:00,53,149,2.4394416520091573,2.9591636216614146,33
2022-12-02 04:00:00,56,158,2.4374697597054,2.9642325942133643,29
2022-12-02 05:00:00,58,164,2.430678204524842,2.9998453672609906,38
2022-12-02 06:00:00,53,154,2.3723000416035065,2.9635343777545144,43
2022-12-02 07:00:00,46,111,2.2316318040650094,2.9930903274831326,41
2022-12-02 08:00:00,21,63,1.990097649564097,2.9064987801974187,16
2022-12-02 09:00:00,15,36,1.7673139820167436,2.9933138448249914,14
2022-12-02 10:00:00,19,37,1.5078049629038683,2.9774605210415297,19
2022-12-02 11:00:00,21,41,1.3250165250492905,2.9613108084377626,21
2022-12-02 12:00:00,23,46,1.379895412586705,2.947884315596129,23
2022-12-02 13:00:00,22,47,1.2433958674726446,2.507181335058058,22
2022-12-02 14:00:00,18,40,1.5486594156686453,2.984271120292503,17
2022-12-02 15:00:00,19,43,2.243340256445493,2.9624426507453165,15
2022-12-02 16:00:00,27,48,1.9442949620944878,2.948671018659574,26
2022-12-02 17:00:00,20,46,1.8268590540987337,2.8871422566561433,19
2022-12-02 18:00:00,25,62,2.0924573313038084,2.9849275983981993,21
2022-12-02 19:00:00,22,51,1.7862516918308804,2.9346548666766057,18
2022-12-02 20:00:00,30,66,2.1933302061028916,2.937782768712792,28
2022-12-02 21:00:00,31,73,2.1456864536318667,2.997215567171587,27
2022-12-02 22:00:00,24,64,2.4712605156116227,2.9844765786739114,19
2022-12-02 23:00:00,32,76,2.2947876079858722,2.937782768712792,28
2022-12-03 00:00:00,28,67,1.9969848889124937,2.9642325942133643,24
2022-12-03 01:00:00,31,82,2.2292387060872603,2.9988761581829175,22
2022-12-03 02:00:00,30,73,2.263630364322926,2.9988761581829175,22
2022-12-03 03:00:00,31,82,2.099517570208518,2.9988761581829175,23
2022-12-03 04:00:00,42,109,2.2071354669578906,2.9849275983981993,32
2022-12-03 05:00:00,40,119,2.108489782995778,2.996342551942213,31
2022-12-03 06:00:00,48,136,2.226349984152488,2.8975139983997646,34
2022-12-03 07:00:00,46,125,2.3662781913492794,2.996342551942213,38
2022-12-03 08:00:00,42,111,2.239242222275454,2.9930903274831326,34
2022-12-03 09:00:00,39,103,2.0677856505444376,2.9994949385099043,34
2022-12-03 10:00:00,28,76,1.9037252022765667,2.9158356156090934,25
2022-12-03 11:00:00,26,60,1.7955002637396025,2.9158356156090934,25
2022-12-03 12:00:00,31,61,1.8694303520823472,2.9551062072008305,28
2022-12-03 13:00:00,25,64,1.689907187744277,2.9158356156090934,23
2022-12-03 14:00:00,21,55,1.7010381817899205,2.9322567308273997,14
2022-12-03 15:00:00,26,78,1.6638036224924473,2.937006109812551,18
2022-12-03 16:00:00,27,68,2.0020319415891428,2.9572779357097585,21
2022-12-03 17:00:00,29,75,1.9192412802153027,2.9994949385099043,19
2022-12-03 18:00:00,19,48,1.7838944640364518,2.995277740725267,16
2022-12-03 19:00:00,30,68,1.6675532133678823,2.9917112337920164,27
2022-12-03 20:00:00,26,66,1.5165856964400404,2.9389350412355735,19
2022-12-03 21:00:00,23,63,1.4605603714334212,2.706877906715095,15
2022-12-03 22:00:00,19,44,1.5988620774396691,2.926287922921606,14
2022-12-03 23:00:00,21,51,0.8182944261792725,2.109687982721052,17
2022-12-04 00:00:00,34,66,1.2864438026168372,2.581271649337941,33
2022-12-04 01:00:00,32,74,1.886035320786614,2.8379581051428704,26
2022-12-04 02:00:00,30,71,2.0867918536060572,2.912713752351259,22
2022-12-04 03:00:00,37,87,2.1562913229659744,2.919953114388951,25
2022-12-04 04:00:00,35,90,2.0991609189484093,2.937062867927636,27
2022-12-04 05:00:00,39,104,2.2370025524790735,2.926857186790625,30
2022-12-04 06:00:00,38,117,2.3167906623838426,2.8964818209597047,24
2022-12-04 07:00:00,39,119,2.2513438282336926,2.984271120292503,24
2022-12-04 08:00:00,40,122,2.1426611714014467,2.9470834205940757,25
2022-12-04 09:00:00,32,90,2.279334436096884,2.9921042254955874,19
2022-12-04 10:00:00,22,54,2.087572576878391,2.9499770648041386,20
2022-12-04 11:00:00,18,48,1.9934512552504104,2.895034679395085,14
2022-12-04 12:00:00,17,46,1.8828287958032712,2.935071886015265,13
2022-12-04 13:00:00,12,36,2.0427850167206096,2.9583435936184905,8
2022-12-04 14:00:00,13,41,2.479252365882022,2.9444280209002955,7
2022-12-04 15:00:00,14,41,1.8529341499838592,2.7813810643296506,11
2022-12-04 16:00:00,10,31,1.8325387622808553,2.6689082068454026,5
2022-12-04 17:00:00,14,32,1.8892747037795432,2.870105844240624,12
2022-12-04 18:00:00,11,27,1.5403727233090494,2.648572062156909,8
2022-12-04 19:00:00,12,32,1.659641514824144,2.9576708914380654,12
2022-12-04 20:00:00,5,13,1.592868997551843,2.6237137836867714,4
2022-12-04 21:00:00,9,28,1.3329396878493296,2.655886463573682,7
2022-12-04 22:00:00,12,36,1.4819461518175734,2.655886463573682,9
2022-12-04 23:00:00,15,42,1.938060630688862,2.857349161566285,9
2022-12-05 00:00:00,27,65,1.5662285911658727,2.2922324896511928,18
2022-12-05 01:00:00,21,56,1.6086614094321678,2.615786264297883,15
2022-12-05 02:00:00,20,49,1.6177641343079734,2.906787282992784,15
2022-12-05 03:00:00,16,39,1.57491495507856,2.906787282992784,13
2022-12-05 04:00:00,20,51,1.6666831354753846,2.906787282992784,17
2022-12-05 05:00:00,24,60,1.8440712393927834,2.906787282992784,21
2022-12-05 06:00:00,27,58,1.7393249788779572,2.9849275983981993,26
2022-12-05 07:00:00,17,39,1.7177375920696272,2.906787282992784,15
2022-12-05 08:00:00,16,31,1.6098158653730328,2.485957666253792,15
2022-12-05 09:00:00,14,25,1.401106162538517,2.642884282594561,14
2022-12-05 10:00:00,11,20,1.4915912794801327,2.752265861167806,10
2022-12-05 11:00:00,7,15,1.6463050178816585,2.752265861167806,5
2022-12-05 12:00:00,6,12,1.69045991147679,2.281772791596577,4
2022-12-05 13:00:00,7,18,1.478687180705799,2.8553220636887846,5
2022-12-05 14:00:00,5,11,1.9707676322899552,2.93153735352019,3
2022-12-05 15:00:00,7,19,1.7472914521318412,2.9012363031549353,5
2022-12-05 16:00:00,5,19,1.7759298572546782,2.390168298627991,3
2022-12-05 17:00:00,7,19,2.1308303942961198,2.792000681916184,4
2022-12-05 18:00:00,4,14,1.9147636127598635,2.522427664219458,3
2022-12-05 19:00:00,3,8,1.0268990110077105,2.1170027326955574,2
2022-12-05 20:00:00,5,14,0.6590986895254373,1.1349525699348308,4
2022-12-05 21:00:00,4,13,1.705592884485646,2.857075383437888,3
2022-12-05 22:00:00,3,9,1.7199241623998847,2.58867286012461,2
2022-12-05 23:00:00,3,5,1.04199851861304,1.2980699730406173,3
2022-12-06 00:00:00,8,12,2.0527961315014362,2.911937256831482,8
2022-12-06 01:00:00,10,19,1.4871189605750137,2.65196223526392,10
2022-12-06 02:00:00,11,23,1.5926473853355712,2.65196223526392,11
2022-12-06 03:00:00,16,31,2.045691009495364,2.8282371862648086,16
2022-12-06 04:00:00,16,29,2.174358828556567,2.8759701402664666,16
2022-12-06 05:00:00,17,34,2.3648865302441373,2.88919591379737,17
2022-12-06 06:00:00,16,36,2.0198927271648603,2.9525380733422293,16
2022-12-06 07:00:00,19,34,2.2924772176940635,2.878425493248525,19
2022-12-06 08:00:00,17,27,2.1221090350386618,2.911937256831482,17
2022-12-06 09:00:00,13,26,1.9680533521758954,2.85633073381895,13
2022-12-06 10:00:00,11,21,1.953965883528875,2.9499770648041386,11
2022-12-06 11:00:00,9,20,1.984315671574757,2.8404029182382677,9
2022-12-06 12:00:00,5,12,0.9321492705082906,1.7302254719494508,5
2022-12-06 13:00:00,5,11,1.4449323535046055,2.5392400089242764,4
2022-12-06 14:00:00,10,25,1.736465402735756,2.8757768529054215,9
2022-12-06 15:00:00,14,30,1.8416953090250403,2.97427020635857,11
2022-12-06 16:00:00,4,13,1.8765630715429618,2.044847055850506,3
