fecha_hora_local,candidate_role,candidate_rows,requested_units,assigned_units,uncovered_units,mean_risk_score,sensitive_hour_rows,sensitive_station_rows
2022-11-09 01:00:00,receiver,42,225,114,111,0.9270494466666667,0,3
2022-11-09 02:00:00,donor,9,57,57,0,0.8142044344444445,0,1
2022-11-09 02:00:00,receiver,41,222,106,116,0.9260863590243902,0,5
2022-11-09 03:00:00,donor,11,72,72,0,0.8474762836363635,0,0
2022-11-09 03:00:00,receiver,38,197,106,91,0.9320253384210526,0,5
2022-11-09 04:00:00,donor,14,92,92,0,0.8441792935714286,0,0
2022-11-09 04:00:00,receiver,41,221,117,104,0.9353662009756097,0,6
2022-11-09 05:00:00,donor,16,105,105,0,0.823287041875,0,0
2022-11-09 05:00:00,receiver,41,221,133,88,0.9347103653658537,0,6
2022-11-09 06:00:00,donor,16,99,99,0,0.75667782,0,1
2022-11-09 06:00:00,receiver,45,248,129,119,0.9043197971111111,0,8
2022-11-09 07:00:00,donor,10,62,62,0,0.799194343,0,1
2022-11-09 07:00:00,receiver,45,242,121,121,0.8832247422222222,0,9
2022-11-09 08:00:00,donor,9,52,52,0,0.72583229,9,1
2022-11-09 08:00:00,receiver,40,202,98,104,0.8690243445,40,11
2022-11-09 09:00:00,donor,4,24,24,0,0.7983535575,0,1
2022-11-09 09:00:00,receiver,33,161,84,77,0.8891244742424242,0,9
2022-11-09 10:00:00,donor,3,18,18,0,0.7884566433333333,0,1
2022-11-09 10:00:00,receiver,29,130,75,55,0.8483596903448276,0,9
2022-11-09 11:00:00,donor,3,16,16,0,0.69159322,0,1
2022-11-09 11:00:00,receiver,23,92,61,31,0.8895704808695651,0,5
2022-11-09 12:00:00,donor,3,17,17,0,0.7136877,0,1
2022-11-09 12:00:00,receiver,27,118,75,43,0.8742522540740741,0,7
2022-11-09 13:00:00,donor,2,12,12,0,0.71954975,0,0
2022-11-09 13:00:00,receiver,26,112,51,61,0.8336000696153847,0,6
2022-11-09 14:00:00,donor,1,6,6,0,0.53402793,0,0
2022-11-09 14:00:00,receiver,29,129,62,67,0.792651958275862,0,7
2022-11-09 15:00:00,donor,7,45,45,0,0.7174610899999999,0,2
2022-11-09 15:00:00,receiver,28,127,77,50,0.8056877128571429,0,6
2022-11-09 16:00:00,donor,6,38,38,0,0.7253339166666667,0,1
2022-11-09 16:00:00,receiver,27,119,82,37,0.7914931892592593,0,8
2022-11-09 17:00:00,donor,6,36,36,0,0.6755294099999999,0,1
2022-11-09 17:00:00,receiver,28,132,83,49,0.7786376532142858,0,6
2022-11-09 18:00:00,donor,4,21,21,0,0.6653373975,4,1
2022-11-09 18:00:00,receiver,23,106,64,42,0.8051248108695652,23,4
2022-11-09 19:00:00,donor,5,34,34,0,0.727400854,5,0
2022-11-09 19:00:00,receiver,25,117,53,64,0.809570384,25,5
2022-11-09 20:00:00,donor,5,32,32,0,0.741649802,0,0
2022-11-09 20:00:00,receiver,26,123,65,58,0.8156354573076924,0,5
2022-11-09 21:00:00,donor,1,8,8,0,0.8935023,0,0
2022-11-09 21:00:00,receiver,27,126,65,61,0.8285596525925926,0,5
2022-11-09 22:00:00,donor,4,25,25,0,0.8056912,0,0
2022-11-09 22:00:00,receiver,23,96,73,23,0.8871055039130434,0,2
2022-11-09 23:00:00,donor,6,38,38,0,0.818580805,0,0
2022-11-09 23:00:00,receiver,29,138,86,52,0.8385947858620689,0,7
2022-11-10 00:00:00,donor,7,44,44,0,0.8490176557142857,0,0
2022-11-10 00:00:00,receiver,36,186,116,70,0.8954849822222223,0,9
2022-11-10 01:00:00,donor,9,57,57,0,0.8425796211111112,0,0
2022-11-10 01:00:00,receiver,36,185,116,69,0.9200499380555556,0,9
2022-11-10 02:00:00,donor,9,54,54,0,0.82858721,0,1
2022-11-10 02:00:00,receiver,32,163,110,53,0.9406045840625,0,6
2022-11-10 03:00:00,donor,6,37,37,0,0.82485469,0,0
2022-11-10 03:00:00,receiver,31,160,100,60,0.9460158803225807,0,5
2022-11-10 04:00:00,donor,6,40,40,0,0.9461428666666666,0,1
2022-11-10 04:00:00,receiver,30,144,103,41,0.9503810903333334,0,5
2022-11-10 05:00:00,donor,5,33,33,0,0.9431013160000001,0,1
2022-11-10 05:00:00,receiver,31,150,101,49,0.9388512877419355,0,5
2022-11-10 06:00:00,donor,4,27,27,0,0.7997621325,0,0
2022-11-10 06:00:00,receiver,30,142,95,47,0.8879939623333333,0,5
2022-11-10 07:00:00,donor,6,43,43,0,0.7621142916666667,0,0
2022-11-10 07:00:00,receiver,26,116,83,33,0.8129807026923077,0,4
2022-11-10 08:00:00,donor,2,10,10,0,0.54604075,2,0
2022-11-10 08:00:00,receiver,27,123,48,75,0.8066370366666666,27,3
2022-11-10 09:00:00,donor,7,38,38,0,0.7362776128571429,0,3
2022-11-10 09:00:00,receiver,39,203,81,122,0.7841339900000001,0,7
2022-11-10 10:00:00,donor,12,79,79,0,0.8140936841666667,0,2
2022-11-10 10:00:00,receiver,38,198,147,51,0.7910157613157894,0,5
2022-11-10 11:00:00,donor,9,55,55,0,0.7968504311111111,0,1
2022-11-10 11:00:00,receiver,32,155,129,26,0.7895236415625,0,2
2022-11-10 12:00:00,donor,9,54,54,0,0.73692146,0,1
2022-11-10 12:00:00,receiver,29,136,123,13,0.7910406589655172,0,4
2022-11-10 13:00:00,donor,6,40,40,0,0.7238692916666666,0,0
2022-11-10 13:00:00,receiver,29,134,126,8,0.7562998455172414,0,3
2022-11-10 14:00:00,donor,4,29,29,0,0.674886,0,0
2022-11-10 14:00:00,receiver,27,121,85,36,0.7351268570370371,0,3
2022-11-10 15:00:00,donor,4,31,31,0,0.74219238,0,0
2022-11-10 15:00:00,receiver,25,106,69,37,0.7557958396000001,0,2
2022-11-10 16:00:00,receiver,23,99,53,46,0.7752908008695651,0,0
2022-11-10 17:00:00,donor,4,24,24,0,0.67921235,0,1
2022-11-10 17:00:00,receiver,31,153,49,104,0.7688983967741936,0,4
2022-11-10 18:00:00,donor,2,14,14,0,0.818865535,2,0
2022-11-10 18:00:00,receiver,31,159,44,115,0.7886081787096774,31,5
2022-11-10 19:00:00,donor,8,55,55,0,0.674634855,8,0
2022-11-10 19:00:00,receiver,36,189,83,106,0.8050548063888888,36,7
2022-11-10 20:00:00,donor,10,59,59,0,0.625359803,0,0
2022-11-10 20:00:00,receiver,37,185,103,82,0.7841389627027027,0,8
2022-11-10 21:00:00,donor,11,68,68,0,0.7452223390909091,0,0
2022-11-10 21:00:00,receiver,40,214,110,104,0.8354589385000001,0,4
2022-11-10 22:00:00,donor,14,84,84,0,0.7391709128571428,0,0
2022-11-10 22:00:00,receiver,43,238,150,88,0.8550933360465117,0,4
2022-11-10 23:00:00,donor,20,125,125,0,0.7614847205,0,0
2022-11-10 23:00:00,receiver,50,272,175,97,0.8574435250000001,0,4
2022-11-11 00:00:00,donor,16,112,111,1,0.86682669,0,0
2022-11-11 00:00:00,receiver,51,280,182,98,0.8893518150980393,0,5
2022-11-11 01:00:00,donor,23,148,148,0,0.8676741534782609,0,1
2022-11-11 01:00:00,receiver,50,276,183,93,0.923844443,0,6
2022-11-11 02:00:00,donor,20,130,130,0,0.897264353,0,0
2022-11-11 02:00:00,receiver,52,298,183,115,0.9392982059615385,0,6
2022-11-11 03:00:00,donor,15,100,100,0,0.923776364,0,1
2022-11-11 03:00:00,receiver,54,306,177,129,0.9361278955555555,0,7
2022-11-11 04:00:00,donor,15,104,92,12,0.9355037566666666,0,0
2022-11-11 04:00:00,receiver,53,291,165,126,0.941797250754717,0,8
2022-11-11 05:00:00,donor,17,116,110,6,0.9121650305882353,0,0
2022-11-11 05:00:00,receiver,52,289,168,121,0.9339124646153846,0,8
2022-11-11 06:00:00,donor,14,98,98,0,0.80052986,0,0
2022-11-11 06:00:00,receiver,52,292,171,121,0.8491787024999999,0,9
2022-11-11 07:00:00,donor,8,55,53,2,0.67387765625,0,0
2022-11-11 07:00:00,receiver,34,178,110,68,0.7981750591176471,0,7
2022-11-11 08:00:00,donor,4,26,26,0,0.725009,4,0
2022-11-11 08:00:00,receiver,28,131,67,64,0.7891359957142857,28,8
2022-11-11 09:00:00,donor,6,38,38,0,0.7251051133333334,0,1
2022-11-11 09:00:00,receiver,30,138,61,77,0.7889523896666667,0,5
2022-11-11 10:00:00,donor,7,45,45,0,0.79596714,0,2
2022-11-11 10:00:00,receiver,30,135,78,57,0.767461073,0,4
2022-11-11 11:00:00,donor,7,43,43,0,0.7318894285714286,0,1
2022-11-11 11:00:00,receiver,37,185,95,90,0.7586361364864865,0,5
2022-11-11 12:00:00,donor,6,37,37,0,0.7605630833333333,0,1
2022-11-11 12:00:00,receiver,34,162,105,57,0.7668182511764706,0,4
2022-11-11 13:00:00,donor,5,29,29,0,0.697457982,0,1
2022-11-11 13:00:00,receiver,30,146,82,64,0.7725889853333333,0,3
2022-11-11 14:00:00,donor,1,5,5,0,0.7737028,0,0
2022-11-11 14:00:00,receiver,24,110,44,66,0.8350690133333334,0,4
2022-11-11 15:00:00,donor,3,17,17,0,0.6905479566666667,0,0
2022-11-11 15:00:00,receiver,26,116,56,60,0.7957468161538461,0,0
2022-11-11 16:00:00,donor,5,32,32,0,0.743133862,0,1
2022-11-11 16:00:00,receiver,33,167,67,100,0.7887383354545454,0,2
2022-11-11 17:00:00,donor,2,14,14,0,0.821445615,0,0
2022-11-11 17:00:00,receiver,34,161,54,107,0.7853269367647059,0,1
2022-11-11 18:00:00,donor,2,11,11,0,0.646331,2,0
2022-11-11 18:00:00,receiver,40,205,54,151,0.7706053035,40,5
2022-11-11 19:00:00,donor,3,17,17,0,0.7569917899999999,3,0
2022-11-11 19:00:00,receiver,37,186,43,143,0.7822219313513513,37,6
2022-11-11 20:00:00,donor,2,14,14,0,0.86063445,0,0
2022-11-11 20:00:00,receiver,41,224,57,167,0.7760727226829268,0,2
2022-11-11 21:00:00,donor,7,45,45,0,0.7417201571428571,0,1
2022-11-11 21:00:00,receiver,35,167,77,90,0.7952564562857143,0,3
2022-11-11 22:00:00,donor,8,51,51,0,0.7983515825,0,3
2022-11-11 22:00:00,receiver,29,142,92,50,0.8758736572413793,0,2
2022-11-11 23:00:00,donor,10,64,64,0,0.779786039,0,3
2022-11-11 23:00:00,receiver,31,149,92,57,0.8569828248387097,0,3
2022-11-12 00:00:00,donor,7,45,45,0,0.7946995185714286,0,1
2022-11-12 00:00:00,receiver,31,157,86,71,0.9087078074193549,0,3
2022-11-12 01:00:00,donor,12,73,73,0,0.7924397033333334,0,1
2022-11-12 01:00:00,receiver,39,198,108,90,0.9183275805128205,0,6
2022-11-12 02:00:00,donor,13,88,84,4,0.875865253076923,0,2
2022-11-12 02:00:00,receiver,42,222,114,108,0.9001886316666666,0,7
2022-11-12 03:00:00,donor,15,105,84,21,0.8869699373333333,0,1
2022-11-12 03:00:00,receiver,41,217,121,96,0.9300920878048781,0,7
2022-11-12 04:00:00,donor,13,91,85,6,0.9144985361538461,0,0
2022-11-12 04:00:00,receiver,44,229,123,106,0.9127662543181819,0,6
2022-11-12 05:00:00,donor,14,98,95,3,0.9320430271428571,0,0
2022-11-12 05:00:00,receiver,43,226,130,96,0.9314758493023255,0,7
2022-11-12 06:00:00,donor,15,106,102,4,0.8264384833333334,0,0
2022-11-12 06:00:00,receiver,47,250,145,105,0.9038748419148936,0,8
2022-11-12 07:00:00,donor,14,101,95,6,0.8208077657142857,0,0
2022-11-12 07:00:00,receiver,44,230,140,90,0.8829504863636365,0,9
2022-11-12 08:00:00,donor,13,88,82,6,0.7429739200000001,13,0
2022-11-12 08:00:00,receiver,45,236,144,92,0.8339386726666667,45,11
2022-11-12 09:00:00,donor,10,69,67,2,0.778317703,0,0
2022-11-12 09:00:00,receiver,42,216,130,86,0.7982980828571429,0,9
2022-11-12 10:00:00,donor,7,47,45,2,0.7379218971428572,0,0
2022-11-12 10:00:00,receiver,38,188,107,81,0.8393043671052631,0,8
2022-11-12 11:00:00,donor,7,46,46,0,0.7460960671428571,0,0
2022-11-12 11:00:00,receiver,26,116,67,49,0.8513166176923076,0,6
2022-11-12 12:00:00,donor,2,13,13,0,0.6720149200000001,0,0
2022-11-12 12:00:00,receiver,29,136,53,83,0.8040316779310345,0,8
2022-11-12 13:00:00,donor,3,19,19,0,0.6154031533333333,0,0
2022-11-12 13:00:00,receiver,29,132,55,77,0.7679223472413793,0,5
2022-11-12 14:00:00,donor,6,37,37,0,0.6451718949999999,0,0
2022-11-12 14:00:00,receiver,23,94,58,36,0.8314041595652174,0,4
2022-11-12 15:00:00,donor,8,52,52,0,0.7114330375,0,0
2022-11-12 15:00:00,receiver,26,113,62,51,0.8010068396153845,0,1
2022-11-12 16:00:00,donor,6,37,37,0,0.6850652616666667,0,0
2022-11-12 16:00:00,receiver,21,79,50,29,0.8086438142857143,0,3
2022-11-12 17:00:00,donor,7,45,45,0,0.68276558,0,0
2022-11-12 17:00:00,receiver,16,54,49,5,0.8843182456249999,0,3
2022-11-12 18:00:00,donor,4,26,26,0,0.7979219375,4,0
2022-11-12 18:00:00,receiver,17,58,36,22,0.8791383723529412,17,2
2022-11-12 19:00:00,donor,3,18,18,0,0.6791838333333334,3,0
2022-11-12 19:00:00,receiver,24,97,53,44,0.8098740716666667,24,5
2022-11-12 20:00:00,donor,7,44,44,0,0.7322899928571429,0,0
2022-11-12 20:00:00,receiver,22,84,55,29,0.8387572236363637,0,2
2022-11-12 21:00:00,donor,5,32,32,0,0.8444534600000001,0,0
2022-11-12 21:00:00,receiver,24,102,53,49,0.8444516166666666,0,2
2022-11-12 22:00:00,donor,5,32,32,0,0.81762396,0,0
2022-11-12 22:00:00,receiver,26,119,64,55,0.8492344642307692,0,5
2022-11-12 23:00:00,donor,6,35,35,0,0.7561381833333334,0,0
2022-11-12 23:00:00,receiver,29,136,61,75,0.8586805093103449,0,4
2022-11-13 00:00:00,donor,3,18,18,0,0.7780752999999999,0,0
2022-11-13 00:00:00,receiver,31,144,68,76,0.8190913132258065,0,2
2022-11-13 01:00:00,donor,6,41,41,0,0.8291824533333334,0,0
2022-11-13 01:00:00,receiver,30,146,75,71,0.9000911859999999,0,5
2022-11-13 02:00:00,donor,12,73,67,6,0.8463585558333334,0,0
2022-11-13 02:00:00,receiver,34,168,102,66,0.8975618605882353,0,7
2022-11-13 03:00:00,donor,12,83,75,8,0.9324843216666667,0,0
2022-11-13 03:00:00,receiver,39,198,118,80,0.8993987876923077,0,10
2022-11-13 04:00:00,donor,16,108,99,9,0.915305085,0,0
2022-11-13 04:00:00,receiver,38,197,139,58,0.9184820242105263,0,9
2022-11-13 05:00:00,donor,18,125,117,8,0.9414721105555556,0,0
2022-11-13 05:00:00,receiver,40,216,141,75,0.94280957775,0,10
2022-11-13 06:00:00,donor,20,138,126,12,0.863572914,0,0
2022-11-13 06:00:00,receiver,48,261,167,94,0.906072376875,0,11
2022-11-13 07:00:00,donor,18,123,111,12,0.8353314044444444,0,0
2022-11-13 07:00:00,receiver,51,288,168,120,0.9045427796078431,0,11
2022-11-13 08:00:00,donor,11,73,61,12,0.8296576136363637,11,0
2022-11-13 08:00:00,receiver,48,261,150,111,0.8808147075,48,11
2022-11-13 09:00:00,donor,12,77,64,13,0.7599812375,0,0
2022-11-13 09:00:00,receiver,40,208,131,77,0.86151056525,0,9
2022-11-13 10:00:00,donor,9,57,57,0,0.7672437966666666,0,0
2022-11-13 10:00:00,receiver,33,159,101,58,0.8476378669696969,0,8
2022-11-13 11:00:00,donor,5,29,29,0,0.7042252720000001,0,0
2022-11-13 11:00:00,receiver,35,177,92,85,0.8180245957142858,0,6
2022-11-13 12:00:00,donor,10,65,65,0,0.714538731,0,0
2022-11-13 12:00:00,receiver,38,195,125,70,0.7911592202631579,0,6
2022-11-13 13:00:00,donor,9,60,60,0,0.7253412366666666,0,0
2022-11-13 13:00:00,receiver,36,192,126,66,0.8055257272222223,0,10
2022-11-13 14:00:00,donor,3,21,21,0,0.7171356000000001,0,0
2022-11-13 14:00:00,receiver,37,195,114,81,0.8010113064864864,0,5
2022-11-13 15:00:00,donor,7,47,47,0,0.6678451357142857,0,0
2022-11-13 15:00:00,receiver,41,220,120,100,0.8016170834146342,0,8
2022-11-13 16:00:00,donor,6,40,40,0,0.7443100716666667,0,0
2022-11-13 16:00:00,receiver,46,240,127,113,0.7918774360869566,0,8
2022-11-13 17:00:00,donor,5,28,28,0,0.650283414,0,0
2022-11-13 17:00:00,receiver,39,191,84,107,0.8014562348717948,0,7
2022-11-13 18:00:00,donor,5,33,33,0,0.7480874639999999,5,0
2022-11-13 18:00:00,receiver,31,151,83,68,0.8384633951612903,31,5
2022-11-13 19:00:00,donor,7,44,44,0,0.7411001757142858,7,0
2022-11-13 19:00:00,receiver,29,139,84,55,0.8466060496551724,29,5
2022-11-13 20:00:00,donor,9,61,61,0,0.783109968888889,0,0
2022-11-13 20:00:00,receiver,32,153,95,58,0.84192708875,0,6
2022-11-13 21:00:00,donor,13,83,83,0,0.7746226384615384,0,0
2022-11-13 21:00:00,receiver,35,178,106,72,0.8653732371428572,0,6
2022-11-13 22:00:00,donor,16,107,107,0,0.8100496875,0,0
2022-11-13 22:00:00,receiver,37,184,130,54,0.86636019,0,7
2022-11-13 23:00:00,donor,19,128,128,0,0.837703947368421,0,0
2022-11-13 23:00:00,receiver,38,191,146,45,0.8602397252631578,0,6
2022-11-14 00:00:00,donor,22,147,147,0,0.8557983095454545,0,0
2022-11-14 00:00:00,receiver,42,217,164,53,0.8907924388095239,0,8
2022-11-14 01:00:00,donor,20,132,132,0,0.8951839005,0,1
2022-11-14 01:00:00,receiver,40,200,158,42,0.9234427110000001,0,8
2022-11-14 02:00:00,donor,22,148,147,1,0.9003512331818182,0,1
2022-11-14 02:00:00,receiver,38,193,157,36,0.9478335084210526,0,8
2022-11-14 03:00:00,donor,22,151,151,0,0.9319603504545455,0,1
2022-11-14 03:00:00,receiver,37,184,163,21,0.9431174689189188,0,7
2022-11-14 04:00:00,donor,20,139,139,0,0.9519700029999999,0,1
2022-11-14 04:00:00,receiver,36,182,158,24,0.9528847144444446,0,7
2022-11-14 05:00:00,donor,18,119,119,0,0.9253480933333333,0,1
2022-11-14 05:00:00,receiver,35,176,153,23,0.9512302619999999,0,7
2022-11-14 06:00:00,donor,13,90,90,0,0.7927910953846153,0,0
2022-11-14 06:00:00,receiver,34,166,128,38,0.8983578211764707,0,7
2022-11-14 07:00:00,donor,10,67,67,0,0.745892765,0,0
2022-11-14 07:00:00,receiver,37,181,101,80,0.797894825945946,0,8
2022-11-14 08:00:00,donor,5,35,35,0,0.775898872,5,0
2022-11-14 08:00:00,receiver,33,166,76,90,0.8099290178787879,33,6
2022-11-14 09:00:00,donor,7,40,40,0,0.762780422857143,0,2
2022-11-14 09:00:00,receiver,38,200,84,116,0.7948760292105262,0,7
2022-11-14 10:00:00,donor,12,73,73,0,0.7524445741666667,0,1
2022-11-14 10:00:00,receiver,44,238,122,116,0.781981326590909,0,7
2022-11-14 11:00:00,donor,11,69,69,0,0.7864272036363636,0,2
2022-11-14 11:00:00,receiver,35,174,134,40,0.7904714802857142,0,5
2022-11-14 12:00:00,donor,13,78,78,0,0.7153612392307692,0,1
2022-11-14 12:00:00,receiver,36,178,131,47,0.7987795088888888,0,5
2022-11-14 13:00:00,donor,11,67,67,0,0.6833059445454546,0,1
2022-11-14 13:00:00,receiver,31,152,136,16,0.796480435483871,0,5
2022-11-14 14:00:00,donor,4,27,27,0,0.7772181075,0,0
2022-11-14 14:00:00,receiver,28,127,82,45,0.7808904710714285,0,4
2022-11-14 15:00:00,donor,3,22,22,0,0.8119456266666667,0,0
2022-11-14 15:00:00,receiver,26,117,63,54,0.7910425119230768,0,4
2022-11-14 16:00:00,donor,2,16,16,0,0.92293036,0,0
2022-11-14 16:00:00,receiver,26,121,42,79,0.8088295130769231,0,3
2022-11-14 17:00:00,donor,3,19,19,0,0.7576545600000001,0,0
2022-11-14 17:00:00,receiver,26,116,52,64,0.8093887753846154,0,3
2022-11-14 18:00:00,donor,3,16,16,0,0.5571065166666667,3,0
2022-11-14 18:00:00,receiver,27,122,42,80,0.7996253962962963,27,3
2022-11-14 19:00:00,donor,4,25,25,0,0.72208193,4,0
2022-11-14 19:00:00,receiver,26,111,59,52,0.7956629473076924,26,3
2022-11-14 20:00:00,donor,6,34,34,0,0.690389535,0,1
2022-11-14 20:00:00,receiver,26,111,64,47,0.8158738276923077,0,5
2022-11-14 21:00:00,donor,7,42,42,0,0.7886042614285714,0,0
2022-11-14 21:00:00,receiver,24,101,66,35,0.8793605766666667,0,4
2022-11-14 22:00:00,donor,10,64,64,0,0.8138156459999999,0,0
2022-11-14 22:00:00,receiver,24,104,60,44,0.8923918175,0,3
2022-11-14 23:00:00,donor,11,70,70,0,0.7999410400000001,0,0
2022-11-14 23:00:00,receiver,26,116,90,26,0.8922951392307692,0,6
2022-11-15 00:00:00,donor,11,74,74,0,0.8090960963636363,0,0
2022-11-15 00:00:00,receiver,31,148,106,42,0.8980550274193548,0,6
2022-11-15 01:00:00,donor,13,84,84,0,0.8444073384615384,0,0
2022-11-15 01:00:00,receiver,27,115,91,24,0.9329701651851852,0,6
2022-11-15 02:00:00,donor,9,59,58,1,0.8549797622222222,0,0
2022-11-15 02:00:00,receiver,27,114,85,29,0.94738126,0,6
2022-11-15 03:00:00,donor,6,40,40,0,0.9358218150000001,0,0
2022-11-15 03:00:00,receiver,25,102,74,28,0.9520443032,0,5
2022-11-15 04:00:00,donor,7,46,46,0,0.8736792885714285,0,0
2022-11-15 04:00:00,receiver,24,92,79,13,0.9377662025000001,0,4
2022-11-15 05:00:00,donor,6,42,42,0,0.9466801400000001,0,0
2022-11-15 05:00:00,receiver,20,70,60,10,0.951354884,0,3
2022-11-15 06:00:00,donor,4,26,26,0,0.6819782075,0,0
2022-11-15 06:00:00,receiver,20,70,64,6,0.8842237955,0,2
2022-11-15 07:00:00,donor,2,13,13,0,0.64825681,0,0
2022-11-15 07:00:00,receiver,20,65,51,14,0.8155454195,0,5
2022-11-15 08:00:00,donor,1,0,0,0,0.5845163,1,1
2022-11-15 08:00:00,receiver,29,112,37,75,0.7662730606896552,29,7
2022-11-15 09:00:00,donor,11,54,54,0,0.7026920727272727,0,2
2022-11-15 09:00:00,receiver,37,175,86,89,0.7792775383783783,0,5
2022-11-15 10:00:00,donor,12,74,74,0,0.76225377,0,2
2022-11-15 10:00:00,receiver,36,176,114,62,0.7945534036111112,0,6
2022-11-15 11:00:00,donor,8,47,47,0,0.76584845,0,1
2022-11-15 11:00:00,receiver,33,153,110,43,0.7907300751515152,0,3
2022-11-15 12:00:00,donor,6,37,37,0,0.7772090483333333,0,1
2022-11-15 12:00:00,receiver,25,105,105,0,0.8325275796,0,2
2022-11-15 13:00:00,donor,3,18,18,0,0.7633172500000001,0,1
2022-11-15 13:00:00,receiver,27,117,104,13,0.7787870303703704,0,1
2022-11-15 14:00:00,receiver,19,67,47,20,0.8383365605263158,0,2
2022-11-15 15:00:00,donor,3,20,20,0,0.6963019933333333,0,0
2022-11-15 15:00:00,receiver,20,72,44,28,0.840787607,0,0
2022-11-15 16:00:00,receiver,20,79,46,33,0.837692034,0,1
2022-11-15 17:00:00,receiver,19,72,36,36,0.8200336326315789,0,3
2022-11-15 18:00:00,receiver,20,75,41,34,0.8097716635,20,3
2022-11-15 19:00:00,receiver,21,84,39,45,0.8204146814285715,21,2
2022-11-15 20:00:00,donor,3,18,18,0,0.7114199366666667,0,0
2022-11-15 20:00:00,receiver,18,64,46,18,0.8532898277777777,0,2
2022-11-15 21:00:00,donor,5,33,33,0,0.833901444,0,0
2022-11-15 21:00:00,receiver,26,116,56,60,0.840570358076923,0,2
2022-11-15 22:00:00,donor,5,35,35,0,0.8685371719999999,0,0
2022-11-15 22:00:00,receiver,25,111,70,41,0.8827267972,0,3
2022-11-15 23:00:00,donor,4,26,26,0,0.8530976375,0,0
2022-11-15 23:00:00,receiver,25,114,59,55,0.8935898772,0,3
2022-11-16 00:00:00,donor,6,40,40,0,0.8548296016666667,0,0
2022-11-16 00:00:00,receiver,19,72,67,5,0.9341168568421052,0,2
2022-11-16 01:00:00,donor,6,41,41,0,0.9323889933333334,0,0
2022-11-16 01:00:00,receiver,20,77,66,11,0.9395784835000001,0,2
2022-11-16 02:00:00,donor,5,35,35,0,0.947465888,0,0
2022-11-16 02:00:00,receiver,16,53,53,0,0.9621996643749999,0,2
2022-11-16 03:00:00,donor,3,19,19,0,0.9305097933333334,0,0
2022-11-16 03:00:00,receiver,18,64,60,4,0.9542327905555555,0,2
2022-11-16 04:00:00,donor,3,19,19,0,0.9387199633333333,0,0
2022-11-16 04:00:00,receiver,21,74,66,8,0.9394551990476191,0,2
2022-11-16 05:00:00,donor,4,27,27,0,0.9358974925,0,0
2022-11-16 05:00:00,receiver,21,75,60,15,0.9484745161904762,0,1
2022-11-16 06:00:00,donor,3,20,20,0,0.7658978233333333,0,0
2022-11-16 06:00:00,receiver,22,77,63,14,0.8824131004545456,0,2
2022-11-16 07:00:00,receiver,20,68,54,14,0.8321851575,0,1
2022-11-16 08:00:00,donor,3,21,21,0,0.7352648866666667,3,0
2022-11-16 08:00:00,receiver,33,143,43,100,0.762418423939394,33,5
2022-11-16 09:00:00,donor,16,95,95,0,0.74416588125,0,1
2022-11-16 09:00:00,receiver,48,243,150,93,0.7516535625,0,5
2022-11-16 10:00:00,donor,24,143,143,0,0.7557919254166666,0,3
2022-11-16 10:00:00,receiver,50,265,211,54,0.767568199,0,4
2022-11-16 11:00:00,donor,25,157,157,0,0.7521794540000001,0,4
2022-11-16 11:00:00,receiver,50,269,233,36,0.7762502985999999,0,3
2022-11-16 12:00:00,donor,18,113,113,0,0.7471489444444445,0,1
2022-11-16 12:00:00,receiver,43,217,185,32,0.7672748058139536,0,3
2022-11-16 13:00:00,donor,17,107,107,0,0.7239969729411765,0,1
2022-11-16 13:00:00,receiver,33,156,150,6,0.7844374390909091,0,3
2022-11-16 14:00:00,donor,11,76,76,0,0.8073751818181818,0,0
2022-11-16 14:00:00,receiver,31,138,132,6,0.7860635545161291,0,3
2022-11-16 15:00:00,donor,20,125,125,0,0.752481621,0,2
2022-11-16 15:00:00,receiver,27,112,110,2,0.7926630192592592,0,4
2022-11-16 16:00:00,donor,15,90,90,0,0.7130403280000001,0,1
2022-11-16 16:00:00,receiver,27,108,106,2,0.7880230477777778,0,1
2022-11-16 17:00:00,donor,12,78,78,0,0.7653146958333333,0,1
2022-11-16 17:00:00,receiver,31,139,129,10,0.8140297267741936,0,3
2022-11-16 18:00:00,donor,8,51,51,0,0.80020303,8,1
2022-11-16 18:00:00,receiver,26,103,94,9,0.8177323853846155,26,4
2022-11-16 19:00:00,donor,4,26,26,0,0.6947853175,4,0
2022-11-16 19:00:00,receiver,19,62,48,14,0.831545162631579,19,2
2022-11-16 20:00:00,donor,3,20,20,0,0.7613204499999999,0,0
2022-11-16 20:00:00,receiver,23,83,54,29,0.8314871234782608,0,6
2022-11-16 21:00:00,donor,4,23,23,0,0.6648706,0,0
2022-11-16 21:00:00,receiver,24,98,54,44,0.8776931970833334,0,5
2022-11-16 22:00:00,donor,4,23,23,0,0.7981351825,0,0
2022-11-16 22:00:00,receiver,23,91,66,25,0.9157315778260869,0,5
2022-11-16 23:00:00,donor,4,24,24,0,0.7830742275,0,0
2022-11-16 23:00:00,receiver,22,85,65,20,0.9079837895454546,0,5
2022-11-17 00:00:00,donor,6,35,35,0,0.7382803333333333,0,0
2022-11-17 00:00:00,receiver,21,69,62,7,0.9346695433333333,0,5
2022-11-17 01:00:00,donor,4,29,29,0,0.9280993550000001,0,0
2022-11-17 01:00:00,receiver,22,77,64,13,0.9429785609090909,0,3
2022-11-17 02:00:00,donor,2,15,15,0,0.9468209000000001,0,0
