class_value,class_name,transformed_feature,original_feature,mean_abs_shap,mean_signed_shap
1,riesgo_vaciado,categorical__station_id_250,station_id,3.4079385e-05,-6.688149e-06
1,riesgo_vaciado,categorical__station_id_251,station_id,6.2111144e-06,-1.7050776e-06
1,riesgo_vaciado,categorical__station_id_252,station_id,4.6847334e-05,4.3030836e-06
1,riesgo_vaciado,categorical__station_id_253,station_id,6.521362e-05,5.8480723e-06
1,riesgo_vaciado,categorical__station_id_254,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_256,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_257,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_258,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_259,station_id,3.0723757e-05,-4.0714112e-06
1,riesgo_vaciado,categorical__station_id_260,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_261,station_id,8.02086e-06,4.463186e-07
1,riesgo_vaciado,categorical__station_id_262,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_263,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_264,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_265,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_266,station_id,4.1724397e-05,-2.113016e-05
1,riesgo_vaciado,categorical__station_id_267,station_id,3.046986e-06,9.44604e-07
1,riesgo_vaciado,categorical__station_id_268,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_269,station_id,0.0,0.0
1,riesgo_vaciado,categorical__station_id_270,station_id,0.00057716854,-6.878317e-05
1,riesgo_vaciado,categorical__tipo_dia_domingo,tipo_dia,5.3276668e-05,-1.2510429e-05
1,riesgo_vaciado,categorical__tipo_dia_festivo,tipo_dia,0.00017563956,-5.3664375e-05
1,riesgo_vaciado,categorical__tipo_dia_laborable,tipo_dia,0.00582028,-0.0013234129
1,riesgo_vaciado,categorical__tipo_dia_sabado,tipo_dia,0.00033888148,3.730354e-05
2,riesgo_saturacion,numeric__capacity,capacity,0.012298202,-0.0023125794
2,riesgo_saturacion,numeric__bikes_available,bikes_available,0.118007526,-0.01838373
2,riesgo_saturacion,numeric__docks_available,docks_available,0.2561518,-0.21231185
2,riesgo_saturacion,numeric__reservations_count,reservations_count,0.0774281,-0.040949658
2,riesgo_saturacion,numeric__occupancy_ratio,occupancy_ratio,2.7101479,-1.3259996
2,riesgo_saturacion,numeric__light,light,0.0697191,-0.022393854
2,riesgo_saturacion,numeric__weather_available,weather_available,0.0,0.0
2,riesgo_saturacion,numeric__uv_radiation_median_mw_m2,uv_radiation_median_mw_m2,0.0021311557,-0.001852581
2,riesgo_saturacion,numeric__wind_speed_median_m_s,wind_speed_median_m_s,0.005176503,-0.0005552516
2,riesgo_saturacion,numeric__wind_direction_sin_mean,wind_direction_sin_mean,0.009301288,-0.0045594387
2,riesgo_saturacion,numeric__wind_direction_cos_mean,wind_direction_cos_mean,0.010632163,-0.002891576
2,riesgo_saturacion,numeric__temperature_median_c,temperature_median_c,0.0074993065,-0.0044701174
2,riesgo_saturacion,numeric__relative_humidity_median_pct,relative_humidity_median_pct,0.013268506,-0.0063971356
2,riesgo_saturacion,numeric__barometric_pressure_median_mb,barometric_pressure_median_mb,0.011738934,-0.0067492346
2,riesgo_saturacion,numeric__solar_radiation_median_w_m2,solar_radiation_median_w_m2,0.014851343,0.009378458
2,riesgo_saturacion,numeric__precipitation_mean_l_m2,precipitation_mean_l_m2,0.0034360758,0.0002141483
2,riesgo_saturacion,numeric__precipitation_max_l_m2,precipitation_max_l_m2,0.0014797233,-0.00041327393
2,riesgo_saturacion,numeric__n_temperature,n_temperature,0.005240509,-0.001644564
2,riesgo_saturacion,numeric__n_relative_humidity,n_relative_humidity,0.008157341,-0.0014706192
2,riesgo_saturacion,numeric__n_precipitation,n_precipitation,0.008890521,0.007331845
2,riesgo_saturacion,numeric__hour,hour,0.051942576,-0.008180013
2,riesgo_saturacion,numeric__day_of_week,day_of_week,0.013731597,-0.0045065936
2,riesgo_saturacion,numeric__month,month,0.010627494,-0.0105705345
2,riesgo_saturacion,numeric__week_of_year,week_of_year,0.02057496,-0.018239489
2,riesgo_saturacion,numeric__occupancy_ratio_lag_1h,occupancy_ratio_lag_1h,0.04260697,0.008268484
2,riesgo_saturacion,numeric__occupancy_ratio_lag_2h,occupancy_ratio_lag_2h,0.018683987,0.0024142505
2,riesgo_saturacion,numeric__occupancy_ratio_lag_24h,occupancy_ratio_lag_24h,0.010348408,-0.0033436967
2,riesgo_saturacion,numeric__bikes_available_lag_1h,bikes_available_lag_1h,0.011450451,0.0060961405
2,riesgo_saturacion,numeric__bikes_available_lag_2h,bikes_available_lag_2h,0.007555831,-0.0021962477
2,riesgo_saturacion,numeric__bikes_available_lag_24h,bikes_available_lag_24h,0.0065690167,0.0004601033
2,riesgo_saturacion,numeric__net_flow_lag_1h,net_flow_lag_1h,0.049211696,-0.025402432
2,riesgo_saturacion,numeric__net_flow_lag_2h,net_flow_lag_2h,0.0056326906,-0.0017770663
2,riesgo_saturacion,numeric__net_flow_lag_24h,net_flow_lag_24h,0.04925278,-0.02132087
2,riesgo_saturacion,numeric__departures_count_lag_1h,departures_count_lag_1h,0.0073462613,-0.004548772
2,riesgo_saturacion,numeric__departures_count_lag_2h,departures_count_lag_2h,0.014884678,0.00087373727
2,riesgo_saturacion,numeric__departures_count_lag_24h,departures_count_lag_24h,0.02228372,0.0020868164
2,riesgo_saturacion,numeric__arrivals_count_lag_1h,arrivals_count_lag_1h,0.069594346,-0.040987372
2,riesgo_saturacion,numeric__arrivals_count_lag_2h,arrivals_count_lag_2h,0.0052217185,-0.0024321582
2,riesgo_saturacion,numeric__arrivals_count_lag_24h,arrivals_count_lag_24h,0.026407529,-0.018090172
2,riesgo_saturacion,numeric__occupancy_ratio_mean_previous_3h,occupancy_ratio_mean_previous_3h,0.022633873,0.012179445
2,riesgo_saturacion,numeric__occupancy_ratio_mean_previous_24h,occupancy_ratio_mean_previous_24h,0.0786243,-0.054956272
2,riesgo_saturacion,numeric__net_flow_mean_previous_3h,net_flow_mean_previous_3h,0.024558209,-0.013502466
2,riesgo_saturacion,numeric__net_flow_mean_previous_24h,net_flow_mean_previous_24h,0.020359125,-0.008503129
2,riesgo_saturacion,numeric__departures_count_mean_previous_3h,departures_count_mean_previous_3h,0.02508646,-0.0004248888
2,riesgo_saturacion,numeric__departures_count_mean_previous_24h,departures_count_mean_previous_24h,0.00837475,-0.004470666
2,riesgo_saturacion,numeric__arrivals_count_mean_previous_3h,arrivals_count_mean_previous_3h,0.0236142,-0.010520069
2,riesgo_saturacion,numeric__arrivals_count_mean_previous_24h,arrivals_count_mean_previous_24h,0.010772263,-0.00265989
2,riesgo_saturacion,numeric__missingindicator_uv_radiation_median_mw_m2,uv_radiation_median_mw_m2,0.0022477314,-0.0021166166
2,riesgo_saturacion,numeric__missingindicator_wind_speed_median_m_s,wind_speed_median_m_s,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_wind_direction_sin_mean,wind_direction_sin_mean,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_wind_direction_cos_mean,wind_direction_cos_mean,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_temperature_median_c,temperature_median_c,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_relative_humidity_median_pct,relative_humidity_median_pct,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_barometric_pressure_median_mb,barometric_pressure_median_mb,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_solar_radiation_median_w_m2,solar_radiation_median_w_m2,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_precipitation_mean_l_m2,precipitation_mean_l_m2,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_precipitation_max_l_m2,precipitation_max_l_m2,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_n_temperature,n_temperature,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_n_relative_humidity,n_relative_humidity,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_n_precipitation,n_precipitation,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_occupancy_ratio_lag_1h,occupancy_ratio_lag_1h,7.6040155e-06,-5.085308e-06
2,riesgo_saturacion,numeric__missingindicator_occupancy_ratio_lag_2h,occupancy_ratio_lag_2h,0.00012953316,-9.919129e-05
2,riesgo_saturacion,numeric__missingindicator_occupancy_ratio_lag_24h,occupancy_ratio_lag_24h,0.0005277098,-0.0001937792
2,riesgo_saturacion,numeric__missingindicator_bikes_available_lag_1h,bikes_available_lag_1h,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_bikes_available_lag_2h,bikes_available_lag_2h,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_bikes_available_lag_24h,bikes_available_lag_24h,7.993619e-05,2.611587e-05
2,riesgo_saturacion,numeric__missingindicator_net_flow_lag_1h,net_flow_lag_1h,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_net_flow_lag_2h,net_flow_lag_2h,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_net_flow_lag_24h,net_flow_lag_24h,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_departures_count_lag_1h,departures_count_lag_1h,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_departures_count_lag_2h,departures_count_lag_2h,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_departures_count_lag_24h,departures_count_lag_24h,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_arrivals_count_lag_1h,arrivals_count_lag_1h,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_arrivals_count_lag_2h,arrivals_count_lag_2h,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_arrivals_count_lag_24h,arrivals_count_lag_24h,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_occupancy_ratio_mean_previous_3h,occupancy_ratio_mean_previous_3h,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_occupancy_ratio_mean_previous_24h,occupancy_ratio_mean_previous_24h,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_net_flow_mean_previous_3h,net_flow_mean_previous_3h,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_net_flow_mean_previous_24h,net_flow_mean_previous_24h,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_departures_count_mean_previous_3h,departures_count_mean_previous_3h,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_departures_count_mean_previous_24h,departures_count_mean_previous_24h,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_arrivals_count_mean_previous_3h,arrivals_count_mean_previous_3h,0.0,0.0
2,riesgo_saturacion,numeric__missingindicator_arrivals_count_mean_previous_24h,arrivals_count_mean_previous_24h,0.0,0.0
2,riesgo_saturacion,categorical__station_id_1,station_id,0.00012451578,-5.3924934e-05
2,riesgo_saturacion,categorical__station_id_2,station_id,0.0005893242,-0.00023119386
2,riesgo_saturacion,categorical__station_id_3,station_id,6.365429e-06,2.3577736e-06
2,riesgo_saturacion,categorical__station_id_4,station_id,6.277054e-06,7.2060465e-07
2,riesgo_saturacion,categorical__station_id_5,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_6,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_7,station_id,4.9937807e-06,-1.4759946e-06
2,riesgo_saturacion,categorical__station_id_8,station_id,0.00019540769,-8.040772e-05
2,riesgo_saturacion,categorical__station_id_9,station_id,1.6965518e-05,-9.8491554e-08
2,riesgo_saturacion,categorical__station_id_10,station_id,0.00016390963,1.7799724e-05
2,riesgo_saturacion,categorical__station_id_11,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_12,station_id,2.6414871e-05,3.4871225e-06
2,riesgo_saturacion,categorical__station_id_13,station_id,0.00032334315,0.00010454867
2,riesgo_saturacion,categorical__station_id_14,station_id,2.7867154e-05,-1.0322282e-05
2,riesgo_saturacion,categorical__station_id_15,station_id,1.027229e-05,6.0413827e-06
2,riesgo_saturacion,categorical__station_id_16,station_id,4.4593917e-06,3.95326e-06
2,riesgo_saturacion,categorical__station_id_17,station_id,0.000103791346,9.556665e-07
2,riesgo_saturacion,categorical__station_id_18,station_id,4.9300183e-06,1.990169e-06
2,riesgo_saturacion,categorical__station_id_19,station_id,4.3388267e-05,1.9037326e-06
2,riesgo_saturacion,categorical__station_id_20,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_21,station_id,2.9186705e-05,-1.0254751e-05
2,riesgo_saturacion,categorical__station_id_23,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_24,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_25,station_id,1.663844e-05,-5.4566867e-06
2,riesgo_saturacion,categorical__station_id_26,station_id,0.0003910042,-0.00011864803
2,riesgo_saturacion,categorical__station_id_27,station_id,5.147365e-06,-1.3664214e-06
2,riesgo_saturacion,categorical__station_id_28,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_29,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_30,station_id,2.5508525e-05,-1.4082351e-05
2,riesgo_saturacion,categorical__station_id_31,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_32,station_id,2.3423081e-05,-1.592955e-05
2,riesgo_saturacion,categorical__station_id_33,station_id,2.3264798e-05,-1.4227743e-05
2,riesgo_saturacion,categorical__station_id_34,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_35,station_id,5.0016075e-05,-1.3754317e-05
2,riesgo_saturacion,categorical__station_id_36,station_id,0.00011134088,-5.9619517e-05
2,riesgo_saturacion,categorical__station_id_37,station_id,0.0001489308,6.113928e-05
2,riesgo_saturacion,categorical__station_id_38,station_id,0.00030031547,-0.00012918992
2,riesgo_saturacion,categorical__station_id_39,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_40,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_41,station_id,0.00039198168,-0.0001612495
2,riesgo_saturacion,categorical__station_id_42,station_id,0.003038942,-0.0015951744
2,riesgo_saturacion,categorical__station_id_43,station_id,0.00023715987,-9.045112e-05
2,riesgo_saturacion,categorical__station_id_44,station_id,1.972609e-05,-1.0722977e-05
2,riesgo_saturacion,categorical__station_id_45,station_id,3.1588806e-05,4.9690047e-06
2,riesgo_saturacion,categorical__station_id_46,station_id,0.00074163225,-0.00018256294
2,riesgo_saturacion,categorical__station_id_47,station_id,6.961011e-05,-4.404577e-05
2,riesgo_saturacion,categorical__station_id_48,station_id,0.0002842733,-0.00012718621
2,riesgo_saturacion,categorical__station_id_49,station_id,0.00040277536,-0.00015709068
2,riesgo_saturacion,categorical__station_id_50,station_id,0.00012045636,-6.446834e-05
2,riesgo_saturacion,categorical__station_id_51,station_id,3.208395e-05,-1.4132177e-05
2,riesgo_saturacion,categorical__station_id_52,station_id,1.2867825e-05,5.61286e-06
2,riesgo_saturacion,categorical__station_id_53,station_id,0.00010487324,2.460733e-05
2,riesgo_saturacion,categorical__station_id_54,station_id,1.7513019e-05,1.1665591e-05
2,riesgo_saturacion,categorical__station_id_55,station_id,3.801773e-06,8.248491e-07
2,riesgo_saturacion,categorical__station_id_56,station_id,5.1786883e-05,-1.5236787e-05
2,riesgo_saturacion,categorical__station_id_57,station_id,5.2963824e-05,-1.51139e-05
2,riesgo_saturacion,categorical__station_id_58,station_id,5.9289163e-05,-2.2668833e-05
2,riesgo_saturacion,categorical__station_id_59,station_id,0.0004979369,-0.00019925299
2,riesgo_saturacion,categorical__station_id_60,station_id,7.749681e-06,2.4866725e-07
2,riesgo_saturacion,categorical__station_id_61,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_62,station_id,0.00029507963,6.636657e-05
2,riesgo_saturacion,categorical__station_id_63,station_id,3.854663e-05,-7.501015e-07
2,riesgo_saturacion,categorical__station_id_64,station_id,0.00298831,-0.0013922143
2,riesgo_saturacion,categorical__station_id_65,station_id,5.883574e-05,1.559976e-05
2,riesgo_saturacion,categorical__station_id_66,station_id,0.00025457467,-3.697995e-05
2,riesgo_saturacion,categorical__station_id_67,station_id,0.00013592998,-0.0001002651
2,riesgo_saturacion,categorical__station_id_69,station_id,0.0005868478,-0.0002082463
2,riesgo_saturacion,categorical__station_id_71,station_id,0.00015602009,-6.7916056e-07
2,riesgo_saturacion,categorical__station_id_72,station_id,8.562704e-05,3.6933372e-05
2,riesgo_saturacion,categorical__station_id_73,station_id,4.1683903e-05,-2.127425e-05
2,riesgo_saturacion,categorical__station_id_74,station_id,5.3859985e-06,3.1025127e-06
2,riesgo_saturacion,categorical__station_id_75,station_id,8.721589e-05,-2.7292375e-05
2,riesgo_saturacion,categorical__station_id_76,station_id,7.183655e-05,-4.1052805e-05
2,riesgo_saturacion,categorical__station_id_77,station_id,0.0001176817,-2.1700827e-05
2,riesgo_saturacion,categorical__station_id_78,station_id,4.7007004e-05,1.9723002e-05
2,riesgo_saturacion,categorical__station_id_79,station_id,0.00017808407,-7.775818e-05
2,riesgo_saturacion,categorical__station_id_80,station_id,2.9972749e-05,-6.6258763e-06
2,riesgo_saturacion,categorical__station_id_81,station_id,0.00072766835,-0.000265714
2,riesgo_saturacion,categorical__station_id_82,station_id,0.00017561193,-8.427211e-05
2,riesgo_saturacion,categorical__station_id_83,station_id,9.288173e-05,-1.6553578e-05
2,riesgo_saturacion,categorical__station_id_84,station_id,0.0001707153,4.5745786e-05
2,riesgo_saturacion,categorical__station_id_85,station_id,0.00089057983,-0.0002789743
2,riesgo_saturacion,categorical__station_id_86,station_id,0.00013276898,2.3738978e-06
2,riesgo_saturacion,categorical__station_id_87,station_id,4.1396593e-06,2.5249278e-06
2,riesgo_saturacion,categorical__station_id_88,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_89,station_id,5.6417634e-06,-3.3129547e-06
2,riesgo_saturacion,categorical__station_id_90,station_id,0.0007511114,0.00016576333
2,riesgo_saturacion,categorical__station_id_91,station_id,0.0009850372,-0.0003809607
2,riesgo_saturacion,categorical__station_id_92,station_id,9.466962e-06,3.5515063e-06
2,riesgo_saturacion,categorical__station_id_93,station_id,0.000114442526,-3.596715e-05
2,riesgo_saturacion,categorical__station_id_94,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_95,station_id,8.157619e-05,-7.833735e-05
2,riesgo_saturacion,categorical__station_id_96,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_97,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_98,station_id,1.1156369e-05,-4.7037024e-06
2,riesgo_saturacion,categorical__station_id_99,station_id,2.6020203e-05,3.6481317e-06
2,riesgo_saturacion,categorical__station_id_100,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_101,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_102,station_id,0.00070770294,-0.00013087827
2,riesgo_saturacion,categorical__station_id_103,station_id,0.0008044688,-8.787366e-05
2,riesgo_saturacion,categorical__station_id_104,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_105,station_id,3.5885305e-06,-3.0547842e-06
2,riesgo_saturacion,categorical__station_id_106,station_id,0.00031954073,-3.5758171e-06
2,riesgo_saturacion,categorical__station_id_107,station_id,2.8406896e-05,-1.2439037e-05
2,riesgo_saturacion,categorical__station_id_108,station_id,0.0010382782,-0.000535543
2,riesgo_saturacion,categorical__station_id_109,station_id,7.7755234e-05,-2.3139795e-05
2,riesgo_saturacion,categorical__station_id_110,station_id,6.557613e-06,-4.590955e-06
2,riesgo_saturacion,categorical__station_id_111,station_id,2.7119819e-05,-6.610502e-06
2,riesgo_saturacion,categorical__station_id_112,station_id,0.0006041712,-0.00019458808
2,riesgo_saturacion,categorical__station_id_113,station_id,0.0007660173,-0.00011261697
2,riesgo_saturacion,categorical__station_id_114,station_id,5.8185733e-06,1.8720124e-06
2,riesgo_saturacion,categorical__station_id_115,station_id,1.0536708e-05,-6.5150416e-06
2,riesgo_saturacion,categorical__station_id_116,station_id,0.00049459125,0.00012023249
2,riesgo_saturacion,categorical__station_id_117,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_118,station_id,0.000100173085,-6.694856e-05
2,riesgo_saturacion,categorical__station_id_119,station_id,7.812252e-05,-1.76135e-05
2,riesgo_saturacion,categorical__station_id_120,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_121,station_id,4.2511447e-06,2.1275055e-06
2,riesgo_saturacion,categorical__station_id_122,station_id,0.0001331407,1.5843172e-05
2,riesgo_saturacion,categorical__station_id_123,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_124,station_id,6.3302745e-05,-2.4486673e-05
2,riesgo_saturacion,categorical__station_id_125,station_id,0.00012821608,-4.4965618e-05
2,riesgo_saturacion,categorical__station_id_126,station_id,2.0712436e-05,9.234098e-06
2,riesgo_saturacion,categorical__station_id_127,station_id,2.0885665e-05,-9.764313e-06
2,riesgo_saturacion,categorical__station_id_128,station_id,0.000103454004,-5.7284662e-05
2,riesgo_saturacion,categorical__station_id_129,station_id,6.299281e-05,2.4625133e-05
2,riesgo_saturacion,categorical__station_id_130,station_id,0.0005188115,-6.868488e-05
2,riesgo_saturacion,categorical__station_id_131,station_id,4.7296558e-06,9.956858e-07
2,riesgo_saturacion,categorical__station_id_132,station_id,0.00017475,-1.5760454e-05
2,riesgo_saturacion,categorical__station_id_133,station_id,7.503909e-05,-4.6462264e-05
2,riesgo_saturacion,categorical__station_id_134,station_id,0.00011269743,-3.5355012e-07
2,riesgo_saturacion,categorical__station_id_135,station_id,0.00010977324,-1.16136935e-05
2,riesgo_saturacion,categorical__station_id_136,station_id,4.5652192e-05,-1.4804983e-05
2,riesgo_saturacion,categorical__station_id_137,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_138,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_139,station_id,2.2168668e-05,-1.4489578e-05
2,riesgo_saturacion,categorical__station_id_140,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_141,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_142,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_143,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_144,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_145,station_id,0.00022148037,-7.746047e-05
2,riesgo_saturacion,categorical__station_id_146,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_147,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_148,station_id,0.00016273312,-2.6260916e-05
2,riesgo_saturacion,categorical__station_id_149,station_id,0.0003083924,6.740391e-05
2,riesgo_saturacion,categorical__station_id_150,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_151,station_id,2.8406983e-05,-8.977744e-06
2,riesgo_saturacion,categorical__station_id_152,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_153,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_154,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_155,station_id,2.596922e-05,1.3621867e-05
2,riesgo_saturacion,categorical__station_id_156,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_157,station_id,2.7319125e-05,-1.3894502e-05
2,riesgo_saturacion,categorical__station_id_158,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_159,station_id,4.077005e-06,1.1926616e-06
2,riesgo_saturacion,categorical__station_id_160,station_id,7.278484e-05,-3.2231987e-05
2,riesgo_saturacion,categorical__station_id_161,station_id,0.00041485613,4.95292e-06
2,riesgo_saturacion,categorical__station_id_162,station_id,0.00073522684,-0.00030501955
2,riesgo_saturacion,categorical__station_id_163,station_id,0.0008681825,0.0003229064
2,riesgo_saturacion,categorical__station_id_164,station_id,0.0005937585,-0.0003012358
2,riesgo_saturacion,categorical__station_id_165,station_id,1.3541764e-05,-4.5376614e-06
2,riesgo_saturacion,categorical__station_id_166,station_id,0.00069118914,-2.4472189e-05
2,riesgo_saturacion,categorical__station_id_167,station_id,1.0656029e-05,-1.4414761e-06
2,riesgo_saturacion,categorical__station_id_168,station_id,0.00014692136,2.4123518e-05
2,riesgo_saturacion,categorical__station_id_169,station_id,1.3313558e-05,-1.0027526e-06
2,riesgo_saturacion,categorical__station_id_170,station_id,7.901488e-06,2.0053149e-06
2,riesgo_saturacion,categorical__station_id_171,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_172,station_id,0.00015457014,-2.2414208e-05
2,riesgo_saturacion,categorical__station_id_173,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_174,station_id,8.307329e-06,-4.6005766e-06
2,riesgo_saturacion,categorical__station_id_175,station_id,0.00064059865,-0.00026176614
2,riesgo_saturacion,categorical__station_id_176,station_id,4.638388e-06,-4.1034928e-06
2,riesgo_saturacion,categorical__station_id_177,station_id,3.6603727e-05,-1.1902961e-05
2,riesgo_saturacion,categorical__station_id_178,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_179,station_id,9.934629e-05,-1.6951471e-05
2,riesgo_saturacion,categorical__station_id_180,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_181,station_id,0.00035553923,2.1290916e-05
2,riesgo_saturacion,categorical__station_id_182,station_id,1.7614017e-05,-3.5742682e-06
2,riesgo_saturacion,categorical__station_id_183,station_id,0.00028060854,-0.00017003088
2,riesgo_saturacion,categorical__station_id_184,station_id,0.00012607445,-1.5424297e-05
2,riesgo_saturacion,categorical__station_id_185,station_id,0.0012501357,-0.0004146254
2,riesgo_saturacion,categorical__station_id_186,station_id,7.5540547e-06,7.657631e-09
2,riesgo_saturacion,categorical__station_id_187,station_id,0.00017633589,-7.499657e-05
2,riesgo_saturacion,categorical__station_id_188,station_id,2.4474217e-05,-7.1724926e-06
2,riesgo_saturacion,categorical__station_id_189,station_id,0.00019478987,-2.1928861e-05
2,riesgo_saturacion,categorical__station_id_190,station_id,1.3257928e-05,-9.488223e-06
2,riesgo_saturacion,categorical__station_id_191,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_192,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_193,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_194,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_195,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_196,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_197,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_198,station_id,0.00012203997,-1.6452314e-05
2,riesgo_saturacion,categorical__station_id_199,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_200,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_201,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_202,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_203,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_204,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_205,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_206,station_id,1.9675148e-05,4.2829815e-06
2,riesgo_saturacion,categorical__station_id_207,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_208,station_id,1.5903737e-05,-4.843533e-06
2,riesgo_saturacion,categorical__station_id_209,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_210,station_id,4.446743e-05,-1.29772925e-05
2,riesgo_saturacion,categorical__station_id_211,station_id,7.7002205e-06,-6.6229205e-07
2,riesgo_saturacion,categorical__station_id_212,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_213,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_214,station_id,0.0,0.0
2,riesgo_saturacion,categorical__station_id_215,station_id,0.00017553422,-5.915444e-05
