prediction_row_index,fecha_hora_local,station_id,risk_class_1h,prediction,is_error,probability_0,probability_1,probability_2
159106,2022-11-16 21:00:00,6,1,1,False,0.1180657,0.8817742,0.0001601446
37047,2022-11-25 11:00:00,145,0,0,False,0.97646105,0.0031635207,0.020375406
66865,2022-11-16 15:00:00,183,0,0,False,0.9765277,0.0226255,0.00084685645
148025,2022-11-01 20:00:00,46,2,0,True,0.9524329,0.0036996542,0.0438674
378559,2022-12-08 08:00:00,99,1,1,False,0.3249951,0.6744576,0.00054726255
262262,2022-12-30 07:00:00,190,0,0,False,0.9886686,0.010893738,0.00043766986
110435,2022-11-14 18:00:00,240,0,0,False,0.9606678,0.03885619,0.00047594428
145693,2022-11-24 01:00:00,42,2,2,False,0.084708706,0.00052710914,0.91476417
104535,2022-11-07 04:00:00,232,2,2,False,0.030049246,0.00027431684,0.96967643
104879,2022-11-21 14:00:00,232,1,0,True,0.85001725,0.1496628,0.0003199134
283931,2022-12-31 22:00:00,217,2,2,False,0.20124008,0.00057021546,0.7981897
242187,2022-12-04 01:00:00,166,1,1,False,0.050969314,0.9489296,0.00010105233
1879,2022-11-19 22:00:00,100,0,0,False,0.95760953,0.04218417,0.00020632175
127683,2022-11-18 10:00:00,263,0,0,False,0.9908783,0.008675616,0.0004460617
105246,2022-11-07 00:00:00,233,2,2,False,0.052412663,0.00033887575,0.94724846
372301,2022-12-18 08:00:00,90,1,0,True,0.91630876,0.08351134,0.00017984323
353769,2022-12-27 19:00:00,65,0,0,False,0.9925161,0.0024834254,0.0050005172
204111,2022-12-09 18:00:00,118,0,0,False,0.9965558,0.0032267827,0.00021740657
165628,2022-11-20 12:00:00,69,1,0,True,0.9813509,0.018102761,0.00054634904
187468,2022-11-06 21:00:00,98,1,0,True,0.6377513,0.3619578,0.00029089165
321128,2022-12-19 13:00:00,268,0,0,False,0.9941322,0.0016393852,0.004228391
172766,2022-11-20 00:00:00,79,0,0,False,0.96973395,0.029960115,0.00030589275
104349,2022-11-29 07:00:00,231,0,0,False,0.9909685,0.004648947,0.004382565
64113,2022-11-21 03:00:00,18,0,0,False,0.9914119,0.008130926,0.00045716812
49246,2022-11-27 07:00:00,160,0,0,False,0.9873251,0.012476584,0.00019836483
133059,2022-11-04 00:00:00,270,1,1,False,0.055904377,0.9439928,0.00010277067
374000,2022-12-29 14:00:00,92,2,0,True,0.69925314,0.001490232,0.2992566
269471,2022-12-30 06:00:00,2,1,0,True,0.99329233,0.0065531568,0.00015447245
67630,2022-11-18 17:00:00,184,1,1,False,0.0010322271,0.9989021,6.564581e-05
154410,2022-11-29 18:00:00,53,0,0,False,0.98897296,0.00880953,0.0022174895
10636,2022-11-27 07:00:00,111,1,1,False,0.12855218,0.8711908,0.00025703484
366368,2022-12-11 02:00:00,83,2,0,True,0.948002,0.00061297824,0.05138504
292488,2022-12-27 23:00:00,229,2,0,True,0.9709937,0.0004351787,0.028571144
294055,2022-12-02 05:00:00,232,2,2,False,0.050081212,0.0003968127,0.94952196
275506,2022-12-10 10:00:00,207,0,0,False,0.9978302,0.0017418298,0.00042789755
227466,2022-12-22 11:00:00,147,0,0,False,0.987252,0.001546618,0.011201389
103368,2022-11-18 05:00:00,230,2,2,False,0.027188538,0.0002481645,0.97256327
269642,2022-12-06 10:00:00,20,1,1,False,0.0010613223,0.9988697,6.893873e-05
180524,2022-11-15 13:00:00,89,1,1,False,0.0010721117,0.9988574,7.048835e-05
188836,2022-12-04 04:00:00,1,1,1,False,0.025550345,0.97432977,0.00011988757
303889,2022-12-22 08:00:00,245,1,1,False,0.0010685165,0.99884677,8.463531e-05
138040,2022-11-03 00:00:00,33,1,1,False,0.18156923,0.81816006,0.00027074068
223263,2022-12-27 14:00:00,141,0,0,False,0.9930066,0.002130179,0.0048632063
264485,2022-12-01 20:00:00,194,1,0,True,0.5883645,0.41125518,0.00038029332
331664,2022-12-07 02:00:00,38,1,1,False,0.0039438186,0.99590623,0.00014992699
105687,2022-11-25 11:00:00,233,2,2,False,0.052511122,0.00033505654,0.9471538
218464,2022-12-06 23:00:00,136,0,0,False,0.9970285,0.002752318,0.00021922255
310942,2022-12-14 21:00:00,254,0,0,False,0.9921848,0.0030652964,0.004749904
2952,2022-11-04 23:00:00,102,1,1,False,0.26181492,0.7379521,0.00023294162
23818,2022-11-10 12:00:00,129,0,0,False,0.9366122,0.06280297,0.0005847978
324689,2022-12-16 21:00:00,29,1,1,False,0.0010231655,0.9989184,5.8479487e-05
58284,2022-11-16 14:00:00,172,2,0,True,0.5346245,0.0007798423,0.46459565
107918,2022-11-29 01:00:00,236,2,2,False,0.04931297,0.00036712014,0.95031995
197491,2022-12-04 07:00:00,11,1,1,False,0.06636271,0.93349266,0.00014459154
259101,2022-12-18 05:00:00,187,0,0,False,0.97506386,0.0004844696,0.024451671
345816,2022-12-26 21:00:00,55,0,0,False,0.9941368,0.0056426437,0.00022059504
232536,2022-12-23 10:00:00,153,0,0,False,0.81003445,0.18971485,0.0002506792
46079,2022-11-14 12:00:00,157,0,0,False,0.9286631,0.07087372,0.0004632523
194478,2022-12-29 21:00:00,105,0,0,False,0.9968232,0.0029628626,0.00021398115
8987,2022-11-18 04:00:00,11,1,1,False,0.04279394,0.95701,0.00019609582
214113,2022-12-05 22:00:00,130,0,0,False,0.9753293,0.024445198,0.00022551994
191904,2022-12-11 20:00:00,102,0,0,False,0.97816145,0.021693781,0.00014472993
81012,2022-11-10 06:00:00,200,0,0,False,0.8002842,0.19952552,0.00019026452
96754,2022-11-10 18:00:00,221,1,0,True,0.9268071,0.07059442,0.002598505
52751,2022-11-24 09:00:00,165,2,0,True,0.5079407,0.0034411673,0.4886181
324346,2022-12-02 14:00:00,29,1,1,False,0.0010765629,0.9988588,6.463308e-05
317277,2022-12-08 11:00:00,263,0,0,False,0.998483,0.0006568291,0.00086019415
180049,2022-11-25 13:00:00,88,1,1,False,0.30997103,0.689793,0.00023593719
358648,2022-12-20 19:00:00,73,0,0,False,0.9966008,0.003033712,0.00036554088
54747,2022-11-18 04:00:00,168,2,2,False,0.09357741,0.00056555646,0.90585697
238239,2022-12-20 17:00:00,160,2,2,False,0.44980416,0.00093114923,0.54926467
301236,2022-12-01 00:00:00,242,2,2,False,0.33201528,0.00074171415,0.667243
43979,2022-11-16 09:00:00,154,0,0,False,0.5341974,0.001547004,0.4642556
118427,2022-11-20 01:00:00,250,1,1,False,0.0010170706,0.9989171,6.5819615e-05
154875,2022-11-19 08:00:00,54,0,0,False,0.9920499,0.0076830056,0.00026709557
224628,2022-12-24 09:00:00,143,1,1,False,0.0010655053,0.99886465,6.988817e-05
332393,2022-12-07 10:00:00,39,0,0,False,0.57977337,0.41997656,0.00025011346
284637,2022-12-31 07:00:00,218,1,1,False,0.0011035679,0.99882966,6.6806046e-05
357654,2022-12-08 12:00:00,72,1,1,False,0.0011319406,0.9987822,8.588119e-05
84466,2022-11-05 03:00:00,205,0,0,False,0.98721176,0.00061852025,0.012169692
42286,2022-11-05 08:00:00,152,0,0,False,0.9975091,0.0018129386,0.00067786215
308033,2022-12-13 20:00:00,250,0,0,False,0.9964598,0.0005581796,0.0029819831
69361,2022-11-01 06:00:00,187,2,2,False,0.107787795,0.00059003703,0.8916222
97160,2022-11-27 16:00:00,221,2,2,False,0.20536031,0.00051002536,0.79412967
285425,2022-12-03 03:00:00,220,2,2,False,0.3301827,0.00071526715,0.6691021
228823,2022-12-18 09:00:00,149,2,2,False,0.4220678,0.0009834105,0.57694876
351649,2022-12-29 14:00:00,62,0,0,False,0.9852631,0.014344259,0.00039259045
7825,2022-11-29 08:00:00,108,2,0,True,0.9432088,0.012262347,0.044528842
7490,2022-11-15 09:00:00,108,2,2,False,0.13320091,0.00068939896,0.8661097
140271,2022-11-06 14:00:00,36,2,0,True,0.6778763,0.00089362456,0.3212301
291289,2022-12-07 03:00:00,228,2,2,False,0.062217463,0.00035866737,0.9374239
168156,2022-11-06 14:00:00,73,2,2,False,0.31353045,0.00069805805,0.6857715
113872,2022-11-09 00:00:00,245,1,1,False,0.0030326282,0.996774,0.00019337198
286374,2022-12-12 15:00:00,221,2,2,False,0.09452597,0.00040772927,0.9050663
323470,2022-12-27 02:00:00,270,0,0,False,0.98878396,0.011048774,0.00016723397
64436,2022-11-04 17:00:00,180,0,0,False,0.9281913,0.0013798957,0.070428774
196661,2022-12-30 17:00:00,108,2,0,True,0.95819336,0.0012804671,0.040526148
197109,2022-12-19 06:00:00,109,1,1,False,0.24481082,0.7548275,0.00036167452
343277,2022-12-10 07:00:00,52,1,1,False,0.15034623,0.84943944,0.00021425914
105877,2022-11-03 12:00:00,234,1,1,False,0.3181541,0.68156403,0.00028186422
202744,2022-12-12 21:00:00,116,2,0,True,0.9173503,0.0007107172,0.08193901
260679,2022-12-24 10:00:00,189,1,0,True,0.6253206,0.37441444,0.00026491733
387,2022-11-17 08:00:00,1,0,0,False,0.9919802,0.0019835525,0.0060362904
8321,2022-11-20 05:00:00,109,1,1,False,0.23934992,0.7603071,0.00034300357
79818,2022-11-20 02:00:00,2,0,0,False,0.9965912,0.0025824597,0.00082637207
52226,2022-11-02 07:00:00,165,2,0,True,0.97204643,0.0035232594,0.024430288
190693,2022-12-22 09:00:00,100,0,0,False,0.99201715,0.0028565815,0.0051263007
18520,2022-11-28 02:00:00,121,2,2,False,0.07172899,0.00038472176,0.9278863
356067,2022-12-02 11:00:00,7,1,1,False,0.086564265,0.9132412,0.00019457056
65190,2022-11-06 08:00:00,181,2,2,False,0.33446673,0.0007114199,0.66482186
350260,2022-12-31 19:00:00,60,1,1,False,0.13286649,0.8669523,0.00018116129
47931,2022-11-02 02:00:00,16,1,1,False,0.0011563045,0.99876523,7.844243e-05
182288,2022-11-29 11:00:00,90,0,0,False,0.92190063,0.002065044,0.07603436
288783,2022-12-23 19:00:00,224,0,0,False,0.96792555,0.0019177988,0.030156627
326706,2022-12-10 19:00:00,31,0,0,False,0.9925822,0.0048107225,0.0026070774
85687,2022-11-26 07:00:00,206,1,1,False,0.0872618,0.9125279,0.00021028139
254634,2022-12-11 23:00:00,181,2,0,True,0.7792394,0.00084025046,0.21992032
47829,2022-11-27 20:00:00,159,0,1,True,0.26891658,0.73079354,0.0002899221
359488,2022-12-25 18:00:00,74,2,2,False,0.38290402,0.0006521083,0.6164439
32886,2022-11-30 20:00:00,14,2,2,False,0.2551885,0.001006835,0.74380463
332995,2022-12-02 11:00:00,4,0,0,False,0.9840776,0.015386055,0.0005363218
68498,2022-11-25 02:00:00,185,0,0,False,0.99156135,0.008138575,0.00030011998
101338,2022-11-23 00:00:00,227,2,2,False,0.043587867,0.0002909367,0.9561212
142148,2022-11-25 07:00:00,38,1,1,False,0.0038508405,0.99601173,0.00013747778
41809,2022-11-15 08:00:00,151,2,0,True,0.8860261,0.0039406205,0.11003331
175579,2022-11-18 01:00:00,82,2,0,True,0.85782695,0.0011339384,0.14103913
97072,2022-11-24 00:00:00,221,2,2,False,0.13884191,0.0004579043,0.8607002
315643,2022-12-31 10:00:00,260,0,0,False,0.9973827,0.0023659978,0.00025128465
241323,2022-12-29 01:00:00,164,1,0,True,0.7936416,0.20613255,0.00022584434
294805,2022-12-03 10:00:00,233,2,2,False,0.1992027,0.0004619719,0.80033535
346330,2022-12-17 17:00:00,56,0,0,False,0.9638389,0.0008719586,0.035289105
356851,2022-12-05 02:00:00,71,2,2,False,0.08317172,0.00041137746,0.9164169
297391,2022-12-21 23:00:00,236,2,0,True,0.68014675,0.0011294836,0.31872374
188975,2022-12-09 23:00:00,1,1,1,False,0.001003043,0.998934,6.303911e-05
103364,2022-11-18 01:00:00,230,2,2,False,0.03506183,0.00029133144,0.9646469
82400,2022-11-08 10:00:00,202,1,0,True,0.5456477,0.45395508,0.0003972428
38000,2022-11-05 12:00:00,147,1,1,False,0.0010649356,0.99886864,6.641764e-05
59438,2022-11-05 00:00:00,174,2,2,False,0.4219612,0.0007903301,0.5772485
80802,2022-11-01 07:00:00,200,1,1,False,0.0038713473,0.99599,0.00013873243
177683,2022-11-16 08:00:00,85,2,2,False,0.19923341,0.0006849412,0.8000817
105966,2022-11-07 05:00:00,234,2,2,False,0.041845147,0.00029844805,0.9578565
58055,2022-11-06 23:00:00,172,0,0,False,0.9955871,0.0028568176,0.0015561071
124163,2022-11-20 17:00:00,259,0,0,False,0.99530905,0.0019575288,0.002733388
128238,2022-11-11 18:00:00,264,0,0,False,0.94283205,0.056791387,0.00037654178
300498,2022-12-31 06:00:00,240,0,0,False,0.99781835,0.0019333668,0.0002483161
106843,2022-11-14 01:00:00,235,2,2,False,0.059593167,0.00036743388,0.9400394
312369,2022-12-14 06:00:00,257,0,0,False,0.9981363,0.0016296558,0.00023403838
80067,2022-11-30 11:00:00,2,2,2,False,0.14941284,0.00049541495,0.8500917
145332,2022-11-09 00:00:00,42,2,2,False,0.07959337,0.00045866572,0.919948
177562,2022-11-11 07:00:00,85,2,2,False,0.16485068,0.0004850324,0.8346643
96138,2022-11-14 21:00:00,220,2,0,True,0.5527765,0.00093517656,0.44628832
277696,2022-12-11 13:00:00,21,1,0,True,0.68256235,0.31721228,0.00022540576
231346,2022-12-02 23:00:00,152,0,0,False,0.9921713,0.007546051,0.00028260122
241518,2022-12-06 05:00:00,165,1,1,False,0.06946272,0.93013287,0.0004044393
237226,2022-12-07 15:00:00,16,1,1,False,0.0011463298,0.9987789,7.472892e-05
156995,2022-11-18 07:00:00,57,0,0,False,0.844789,0.15340748,0.0018034466
28932,2022-11-15 01:00:00,135,2,2,False,0.11106304,0.0004851714,0.88845176
277610,2022-12-07 23:00:00,21,0,0,False,0.97106254,0.028603908,0.0003336108
145713,2022-11-24 21:00:00,42,2,2,False,0.23203339,0.00077764184,0.7671889
169092,2022-11-15 21:00:00,74,1,1,False,0.10097159,0.8988615,0.00016687208
51761,2022-11-12 22:00:00,164,1,1,False,0.22103453,0.77877814,0.00018730974
282330,2022-12-25 07:00:00,215,0,0,False,0.9944089,0.0051589203,0.0004321126
315727,2022-12-03 23:00:00,261,1,1,False,0.16158888,0.8381717,0.00023941702
65689,2022-11-27 05:00:00,181,2,2,False,0.113736376,0.000443249,0.8858203
78677,2022-11-02 03:00:00,199,0,0,False,0.94667226,0.00087689783,0.05245079
48197,2022-11-13 09:00:00,16,1,1,False,0.0011615398,0.99876404,7.447595e-05
53880,2022-11-11 20:00:00,167,1,1,False,0.30165312,0.69815016,0.00019674818
324216,2022-12-28 03:00:00,28,1,1,False,0.0010371588,0.99889153,7.1335824e-05
135257,2022-11-06 05:00:00,3,1,1,False,0.032736026,0.967145,0.00011889519
316228,2022-12-25 18:00:00,261,0,0,False,0.97448665,0.025307277,0.00020604751
72362,2022-11-07 06:00:00,190,0,0,False,0.99695265,0.0022821678,0.00076516496
207208,2022-12-19 11:00:00,121,0,0,False,0.96838164,0.03125491,0.0003634128
180462,2022-11-12 23:00:00,89,1,1,False,0.0010785412,0.998855,6.641946e-05
223075,2022-12-19 16:00:00,141,0,0,False,0.985706,0.013692808,0.0006012068
297346,2022-12-20 00:00:00,236,2,0,True,0.9130556,0.00070513017,0.086239226
331227,2022-12-19 18:00:00,37,1,1,False,0.3233349,0.6752945,0.0013705468
7515,2022-11-16 10:00:00,108,2,2,False,0.22178683,0.00077201915,0.77744114
250403,2022-12-15 22:00:00,176,0,0,False,0.9843992,0.0014192207,0.014181561
147736,2022-11-19 19:00:00,45,2,0,True,0.8983721,0.0029127898,0.09871513
223606,2022-12-10 22:00:00,142,1,1,False,0.0010796308,0.99884677,7.361915e-05
182811,2022-11-21 11:00:00,91,2,2,False,0.37507161,0.0009805937,0.62394774
328260,2022-12-15 11:00:00,33,0,0,False,0.924242,0.00087925023,0.074878775
331482,2022-12-30 11:00:00,37,1,1,False,0.0035852408,0.99627316,0.00014156007
22485,2022-11-14 13:00:00,127,2,2,False,0.45757344,0.0007609755,0.54166555
126693,2022-11-06 21:00:00,262,2,0,True,0.92199385,0.00079052325,0.07721561
116200,2022-11-16 15:00:00,248,2,2,False,0.19140932,0.00047824538,0.80811244
148158,2022-11-07 12:00:00,46,1,1,False,0.2129264,0.78668344,0.0003901653
177386,2022-11-03 21:00:00,85,0,0,False,0.99610895,0.0023343074,0.0015567222
12491,2022-11-15 05:00:00,114,0,0,False,0.98751813,0.012350511,0.00013139079
83022,2022-11-04 13:00:00,203,1,0,True,0.5867091,0.41299805,0.00029285555
24120,2022-11-23 02:00:00,129,0,0,False,0.9975852,0.001808422,0.00060635037
42878,2022-11-30 02:00:00,152,1,1,False,0.078002244,0.92186415,0.00013355896
241762,2022-12-16 09:00:00,165,2,2,False,0.14899792,0.001923768,0.84907836
73961,2022-11-14 09:00:00,192,0,0,False,0.72473425,0.27493492,0.0003308076
330519,2022-12-20 07:00:00,36,1,0,True,0.84239626,0.15599807,0.0016056589
325175,2022-12-07 02:00:00,3,0,0,False,0.99308926,0.006689698,0.00022110864
234307,2022-12-06 04:00:00,156,1,1,False,0.001026315,0.9989102,6.3461535e-05
370302,2022-12-25 17:00:00,88,0,0,False,0.99774265,0.00057849113,0.0016789236
216904,2022-12-02 01:00:00,134,2,0,True,0.5551845,0.0012825235,0.443533
22483,2022-11-14 11:00:00,127,2,2,False,0.18809538,0.0005965316,0.81130815
324287,2022-12-31 02:00:00,28,1,1,False,0.001010553,0.9989231,6.632145e-05
324845,2022-12-24 07:00:00,29,1,1,False,0.0010466637,0.9988865,6.6841014e-05
106633,2022-11-05 05:00:00,235,2,2,False,0.03760393,0.00033620663,0.96205986
185482,2022-11-13 14:00:00,95,0,0,False,0.905302,0.0945276,0.00017043074
302132,2022-12-08 07:00:00,243,0,0,False,0.99769044,0.0010433745,0.00126617
35024,2022-11-30 13:00:00,142,1,1,False,0.0011143369,0.99881136,7.431998e-05
116339,2022-11-22 10:00:00,248,0,0,False,0.9797937,0.01999186,0.00021438717
371143,2022-12-30 17:00:00,89,1,1,False,0.0010674061,0.99886656,6.6107794e-05
152644,2022-11-15 18:00:00,51,0,0,False,0.94895935,0.050631102,0.00040953912
64545,2022-11-09 08:00:00,180,2,2,False,0.20186391,0.00061296043,0.7975231
324055,2022-12-21 10:00:00,28,1,1,False,0.003231593,0.9965743,0.00019410175
139592,2022-11-08 02:00:00,35,1,1,False,0.030827342,0.96908545,8.727895e-05
362285,2022-12-22 03:00:00,78,0,0,False,0.99767107,0.0016824647,0.00064641214
28934,2022-11-15 03:00:00,135,2,2,False,0.078296974,0.0005048004,0.92119825
79073,2022-11-18 20:00:00,199,1,1,False,0.38609403,0.6135722,0.0003337547
165965,2022-11-04 16:00:00,7,0,0,False,0.88960963,0.11002064,0.0003697206
140769,2022-11-27 10:00:00,36,2,0,True,0.50751,0.0013259083,0.4911641
237593,2022-12-23 20:00:00,16,1,1,False,0.001083245,0.99884903,6.772099e-05
243565,2022-12-01 09:00:00,168,1,1,False,0.29232603,0.7072691,0.0004048609
147881,2022-11-25 20:00:00,45,2,0,True,0.87114805,0.0014812447,0.12737069
23894,2022-11-13 16:00:00,129,0,0,False,0.9031453,0.0008911305,0.09596354
172651,2022-11-15 05:00:00,79,2,2,False,0.10378102,0.00049681915,0.89572215
134757,2022-11-15 06:00:00,29,0,0,False,0.9898073,0.009794061,0.0003986478
101104,2022-11-13 06:00:00,227,2,2,False,0.056765366,0.00033291057,0.94290173
265501,2022-12-14 03:00:00,195,0,0,False,0.9988096,0.0005893167,0.000601144
63887,2022-11-11 17:00:00,18,1,1,False,0.33984852,0.65982616,0.00032536493
366836,2022-12-31 12:00:00,83,2,0,True,0.94783866,0.0008452328,0.051316176
186576,2022-11-29 09:00:00,96,1,1,False,0.26708394,0.73265624,0.00025981036
288072,2022-12-24 05:00:00,223,2,2,False,0.03721343,0.00028333007,0.9625032
269305,2022-12-23 08:00:00,2,1,1,False,0.011331927,0.9883548,0.0003132982
269025,2022-12-10 18:00:00,2,1,1,False,0.0010344343,0.9988971,6.848473e-05
200099,2022-12-23 18:00:00,112,0,1,True,0.44485262,0.5546716,0.00047579838
97603,2022-11-16 08:00:00,222,2,0,True,0.92774016,0.0023967747,0.06986305
294320,2022-12-13 06:00:00,232,0,0,False,0.99217236,0.0005822384,0.0072453422
234772,2022-12-26 11:00:00,156,0,0,False,0.9970861,0.0024226117,0.00049123645
103123,2022-11-07 22:00:00,230,2,2,False,0.11650645,0.00070369145,0.88278985
172370,2022-11-03 10:00:00,79,0,0,False,0.9400103,0.05861032,0.001379363
323681,2022-12-04 22:00:00,28,1,1,False,0.0010123862,0.9989236,6.401884e-05
300906,2022-12-17 16:00:00,241,0,0,False,0.9946548,0.0040952736,0.0012499149
141843,2022-11-12 14:00:00,38,2,0,True,0.87517357,0.0014974202,0.123329006
11091,2022-11-16 11:00:00,112,2,2,False,0.26161087,0.00087090407,0.7375182
33348,2022-11-20 07:00:00,140,0,0,False,0.99425757,0.005329976,0.00041246272
371931,2022-12-02 13:00:00,90,1,0,True,0.67225873,0.32740596,0.00033529563
4646,2022-11-16 01:00:00,104,0,0,False,0.9981413,0.0007778162,0.001080911
65538,2022-11-20 22:00:00,181,2,2,False,0.097984985,0.0004304381,0.90158457
477,2022-11-21 02:00:00,1,1,1,False,0.12307551,0.87674415,0.00018037463
182477,2022-11-07 11:00:00,91,2,2,False,0.31776488,0.0009952266,0.6812399
277331,2022-12-27 07:00:00,209,0,0,False,0.98978347,0.009848989,0.00036757643
144853,2022-11-18 20:00:00,41,2,0,True,0.56736034,0.00099181,0.43164784
151857,2022-11-12 18:00:00,50,2,0,True,0.7317701,0.0010304074,0.2671995
252338,2022-12-06 10:00:00,179,0,0,False,0.99499965,0.0046522105,0.00034812756
198664,2022-12-24 01:00:00,110,1,1,False,0.3117701,0.6878758,0.00035409463
237334,2022-12-12 03:00:00,16,1,1,False,0.0011335684,0.9987896,7.6864104e-05
376040,2022-12-24 11:00:00,95,1,0,True,0.6456316,0.35411087,0.00025754646
340888,2022-12-31 20:00:00,49,1,0,True,0.60803294,0.3913149,0.0006521338
345318,2022-12-05 05:00:00,55,0,0,False,0.9966401,0.0032049213,0.00015503092
62684,2022-11-21 04:00:00,178,2,2,False,0.033179414,0.00025517654,0.96656543
351101,2022-12-05 20:00:00,62,0,0,False,0.9923562,0.0021869969,0.005456873
277885,2022-12-20 06:00:00,21,0,0,False,0.79797626,0.20177571,0.0002480598
65188,2022-11-06 06:00:00,181,2,2,False,0.07627591,0.00038704657,0.923337
105793,2022-11-29 21:00:00,233,0,0,False,0.9977858,0.0015020114,0.00071219465
231001,2022-12-19 11:00:00,151,2,2,False,0.15056029,0.0007198846,0.8487198
370532,2022-12-04 08:00:00,89,1,1,False,0.0010773744,0.9988513,7.133826e-05
97742,2022-11-22 03:00:00,222,0,0,False,0.97795916,0.021929178,0.000111635745
182571,2022-11-11 11:00:00,91,2,2,False,0.116870694,0.00066335517,0.8824659
363769,2022-12-23 21:00:00,8,0,0,False,0.989613,0.00721217,0.0031748153
302812,2022-12-06 14:00:00,244,2,0,True,0.8699953,0.000866844,0.12913786
100434,2022-11-15 03:00:00,226,2,2,False,0.07285604,0.00043667975,0.92670727
286309,2022-12-09 22:00:00,221,2,2,False,0.089567415,0.00039882254,0.9100337
323890,2022-12-13 15:00:00,28,1,1,False,0.0010562476,0.9988733,7.041046e-05
99960,2022-11-25 04:00:00,225,0,0,False,0.9970227,0.0027703883,0.00020688795
145334,2022-11-09 02:00:00,42,2,2,False,0.041643243,0.00038279398,0.95797396
239209,2022-12-31 02:00:00,161,1,1,False,0.04053459,0.9593855,7.987037e-05
145513,2022-11-16 13:00:00,42,1,1,False,0.14692126,0.85259813,0.00048056827
297350,2022-12-20 04:00:00,236,0,0,False,0.9845258,0.000446555,0.015027595
247201,2022-12-02 16:00:00,172,0,0,False,0.9905681,0.0072067142,0.002225156
107582,2022-11-15 01:00:00,236,2,2,False,0.04669223,0.00030377402,0.953004
252235,2022-12-02 03:00:00,179,2,2,False,0.04068209,0.0003581959,0.95895964
103061,2022-11-05 08:00:00,230,2,2,False,0.17671633,0.00053514726,0.8227485
8983,2022-11-18 00:00:00,11,1,1,False,0.11697533,0.8828406,0.00018413702
153720,2022-11-30 19:00:00,52,2,0,True,0.5380786,0.0010662794,0.46085513
226456,2022-12-09 12:00:00,146,0,0,False,0.99784064,0.0015594851,0.0005998185
336006,2022-12-07 18:00:00,43,2,0,True,0.8812339,0.0033731568,0.11539293
351605,2022-12-27 18:00:00,62,2,0,True,0.98917586,0.0016788163,0.009145276
108187,2022-11-10 11:00:00,237,0,0,False,0.9843987,0.015193809,0.00040740948
231292,2022-12-31 16:00:00,151,2,0,True,0.9600184,0.00060545746,0.03937618
254808,2022-12-20 01:00:00,181,2,2,False,0.060959898,0.00037084406,0.9386692
302767,2022-12-04 17:00:00,244,0,0,False,0.9948095,0.0013170955,0.0038733634
360201,2022-12-25 10:00:00,75,0,0,False,0.9964361,0.00056343566,0.0030004613
360038,2022-12-18 02:00:00,75,2,2,False,0.13696353,0.0005685102,0.86246794
175441,2022-11-12 07:00:00,82,2,2,False,0.088605575,0.00041887545,0.9109755
328796,2022-12-07 18:00:00,34,0,0,False,0.946191,0.053615175,0.00019384606
124920,2022-11-22 11:00:00,26,0,0,False,0.99562633,0.0038624157,0.000511293
234271,2022-12-04 16:00:00,156,1,1,False,0.0010617741,0.99887055,6.767422e-05
300885,2022-12-16 10:00:00,241,0,0,False,0.9895756,0.010144939,0.0002794642
323835,2022-12-11 08:00:00,28,1,1,False,0.0010485512,0.99887997,7.142894e-05
335145,2022-12-01 22:00:00,42,2,0,True,0.5355983,0.0012230525,0.46317866
201520,2022-12-22 21:00:00,114,0,0,False,0.86295396,0.13689981,0.00014618276
43491,2022-11-25 20:00:00,153,0,0,False,0.9532301,0.045415092,0.0013547795
136194,2022-11-15 13:00:00,30,2,0,True,0.8065162,0.001051254,0.19243258
194252,2022-12-20 09:00:00,105,0,0,False,0.9810589,0.018539375,0.0004016901
52814,2022-11-27 00:00:00,165,1,1,False,0.07146874,0.92800015,0.00053118524
231663,2022-12-16 04:00:00,152,0,0,False,0.9885592,0.011261209,0.00017954194
141937,2022-11-16 12:00:00,38,1,1,False,0.14984503,0.84982187,0.00033302215
149603,2022-11-08 03:00:00,48,2,2,False,0.03873745,0.0003636975,0.9608989
215984,2022-12-24 17:00:00,132,2,0,True,0.9257567,0.00052084913,0.07372245
348049,2022-12-29 19:00:00,58,2,0,True,0.9756488,0.0038662856,0.02048488
283897,2022-12-30 12:00:00,217,0,0,False,0.99783725,0.00083455903,0.0013282284
29622,2022-11-14 00:00:00,136,2,2,False,0.43197528,0.0009348415,0.5670899
39997,2022-11-29 05:00:00,149,0,0,False,0.9949162,0.0016023929,0.0034814437
376302,2022-12-04 10:00:00,96,1,1,False,0.1284981,0.87133807,0.00016377757
336466,2022-12-27 20:00:00,43,2,0,True,0.70383066,0.001128478,0.29504082
91472,2022-11-29 00:00:00,213,2,0,True,0.8377866,0.0009288157,0.1612846
329439,2022-12-04 12:00:00,35,1,1,False,0.0038777483,0.9959865,0.00013576479
249042,2022-12-20 03:00:00,174,1,1,False,0.0034250037,0.99645555,0.00011944859
120533,2022-11-18 10:00:00,253,0,0,False,0.79002494,0.20725326,0.0027217702
265100,2022-12-28 09:00:00,194,1,0,True,0.64402586,0.3557737,0.00020046608
97462,2022-11-10 11:00:00,222,2,2,False,0.29121262,0.0007743212,0.7080131
69988,2022-11-27 14:00:00,187,0,0,False,0.89905447,0.10031317,0.00063234335
49526,2022-11-09 04:00:00,161,1,1,False,0.12591995,0.87387985,0.00020016189
303845,2022-12-20 10:00:00,245,1,1,False,0.0010506049,0.99888355,6.5842956e-05
96117,2022-11-14 00:00:00,220,2,2,False,0.081594475,0.00045255502,0.917953
