model,fecha_hora_local,station_id,risk_class_1h,prediction,is_error,confidence,probability_0,probability_1,probability_2,station_number,station_name,address,latitude,longitude,capacity,bikes_available,docks_available,reservations_count,occupancy_ratio,wind_speed_median_m_s,temperature_median_c,relative_humidity_median_pct,precipitation_mean_l_m2,tipo_dia,net_flow_lag_1h,departures_count_lag_1h,arrivals_count_lag_1h,month,hour,is_false_negative_empty,is_false_negative_full,is_critical_false_negative,real_risk_name,predicted_name
xgboost_refined,2022-11-25 18:00:00,202,1,0,True,0.5801753,0.5801753,0.4192608,0.0005638771,194,Avenida de América 2,Calle Francisco Silvela nº 86,40.43725,-3.6772222,24,3,17,0,0.125,1.205,13.0,48.0,0.0,laborable,-1.0,4.0,3.0,2022-11,18,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-27 16:00:00,202,1,0,True,0.80396104,0.80396104,0.1956657,0.00037326556,194,Avenida de América 2,Calle Francisco Silvela nº 86,40.43725,-3.6772222,24,4,18,0,0.166667,0.82,14.9,49.0,0.0,domingo,1.0,1.0,2.0,2022-11,16,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-28 07:00:00,202,1,0,True,0.8780187,0.8780187,0.12142646,0.00055483193,194,Avenida de América 2,Calle Francisco Silvela nº 86,40.43725,-3.6772222,24,5,17,0,0.208333,0.69,6.8,77.0,0.0,laborable,-1.0,1.0,0.0,2022-11,7,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-29 22:00:00,202,1,0,True,0.8528305,0.8528305,0.14692067,0.0002488456,194,Avenida de América 2,Calle Francisco Silvela nº 86,40.43725,-3.6772222,24,4,19,0,0.166667,0.495,7.6,72.0,0.0,laborable,-3.0,3.0,0.0,2022-11,22,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-30 04:00:00,202,1,0,True,0.83088833,0.83088833,0.16890845,0.00020321838,194,Avenida de América 2,Calle Francisco Silvela nº 86,40.43725,-3.6772222,24,3,21,0,0.125,0.49,5.4,84.0,0.0,laborable,-1.0,2.0,1.0,2022-11,4,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-30 18:00:00,202,1,0,True,0.81258947,0.81258947,0.1869195,0.0004910145,194,Avenida de América 2,Calle Francisco Silvela nº 86,40.43725,-3.6772222,24,5,18,0,0.208333,0.65,10.9,60.0,0.0,laborable,-1.0,5.0,4.0,2022-11,18,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-02 08:00:00,203,1,0,True,0.9297724,0.9297724,0.069399714,0.00082792324,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,5,16,2,0.208333,0.52,11.2,84.0,0.0,laborable,-2.0,3.0,1.0,2022-11,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-02 19:00:00,203,1,0,True,0.8028641,0.8028641,0.19564636,0.0014895314,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,5,18,0,0.208333,0.53,18.6,55.0,0.0,laborable,4.0,3.0,7.0,2022-11,19,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-04 08:00:00,203,1,0,True,0.68767154,0.68767154,0.31163138,0.00069705734,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,5,18,0,0.208333,0.695,9.9,75.0,0.0,laborable,-1.0,5.0,4.0,2022-11,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-04 13:00:00,203,1,0,True,0.5867091,0.5867091,0.41299805,0.00029285555,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,3,20,0,0.125,1.11,16.5,51.0,0.0,laborable,1.0,0.0,1.0,2022-11,13,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-04 18:00:00,203,1,0,True,0.724999,0.724999,0.27428755,0.0007134203,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,4,19,0,0.166667,1.12,16.0,40.0,0.0,laborable,4.0,0.0,4.0,2022-11,18,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-04 20:00:00,203,1,0,True,0.62621945,0.62621945,0.37335756,0.00042299187,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,2,20,1,0.083333,0.76,12.8,50.0,0.0,laborable,-1.0,7.0,6.0,2022-11,20,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-05 11:00:00,203,1,0,True,0.62694174,0.62694174,0.3728153,0.0002429796,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,3,20,0,0.125,0.75,10.4,64.0,0.0,sabado,-1.0,1.0,0.0,2022-11,11,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-06 12:00:00,203,1,0,True,0.9623505,0.9623505,0.037412725,0.00023683472,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,6,17,0,0.25,0.845,12.8,56.0,0.0,domingo,0.0,0.0,0.0,2022-11,12,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-07 13:00:00,203,1,0,True,0.7257881,0.7257881,0.27396086,0.000251016,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,4,19,0,0.166667,0.815,16.35,56.5,0.0,laborable,0.0,0.0,0.0,2022-11,13,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-08 08:00:00,203,1,0,True,0.53273404,0.53273404,0.46696874,0.00029718387,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,3,20,0,0.125,0.52,10.6,78.0,0.0,laborable,1.0,3.0,4.0,2022-11,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-08 14:00:00,203,1,0,True,0.62085986,0.62085986,0.3787258,0.0004143866,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,3,19,1,0.125,0.9,15.2,68.0,0.0,laborable,-1.0,2.0,1.0,2022-11,14,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-10 08:00:00,203,1,0,True,0.73582035,0.73582035,0.2636962,0.00048348794,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,3,17,1,0.125,0.575,6.8,93.0,0.0,laborable,-2.0,3.0,1.0,2022-11,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-10 12:00:00,203,1,0,True,0.60493284,0.60493284,0.39474446,0.0003227048,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,3,18,0,0.125,0.705,13.7,71.0,0.0,laborable,0.0,0.0,0.0,2022-11,12,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-10 14:00:00,203,1,0,True,0.5946762,0.5946762,0.405013,0.0003107876,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,3,18,0,0.125,0.955,18.1,54.0,0.0,laborable,0.0,1.0,1.0,2022-11,14,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-10 20:00:00,203,1,0,True,0.84356135,0.84356135,0.15607336,0.0003652192,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,5,16,0,0.208333,0.485,13.2,70.0,0.0,laborable,0.0,4.0,4.0,2022-11,20,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-10 22:00:00,203,1,0,True,0.5296243,0.5296243,0.47007516,0.00030059644,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,3,18,0,0.125,0.615,11.6,75.0,0.0,laborable,-1.0,3.0,2.0,2022-11,22,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-11 12:00:00,203,1,0,True,0.61634207,0.61634207,0.3833978,0.00026013041,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,3,19,0,0.125,1.0,13.6,64.0,0.0,laborable,0.0,1.0,1.0,2022-11,12,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-11 16:00:00,203,1,0,True,0.8575434,0.8575434,0.14175071,0.00070588413,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,5,16,1,0.208333,1.63,15.9,66.0,0.02,laborable,3.0,1.0,4.0,2022-11,16,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-11 18:00:00,203,1,0,True,0.53743476,0.53743476,0.46224037,0.00032490064,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,2,19,1,0.083333,0.6,14.7,75.0,0.0,laborable,-2.0,4.0,2.0,2022-11,18,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-15 08:00:00,203,1,0,True,0.85691017,0.85691017,0.14260997,0.00047987618,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,5,17,0,0.208333,1.58,12.6,93.0,0.02,laborable,0.0,1.0,1.0,2022-11,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-15 20:00:00,203,1,0,True,0.7387029,0.7387029,0.2609411,0.00035604878,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,3,17,0,0.125,1.23,12.9,97.0,0.66,laborable,-3.0,3.0,0.0,2022-11,20,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-16 06:00:00,203,1,0,True,0.6971368,0.6971368,0.30254534,0.00031787143,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,3,19,0,0.125,1.23,11.3,93.0,0.0,laborable,-2.0,2.0,0.0,2022-11,6,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-16 17:00:00,203,1,0,True,0.87633765,0.87633765,0.12329535,0.00036703204,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,5,17,0,0.208333,1.56,12.1,96.0,0.18,laborable,-1.0,2.0,1.0,2022-11,17,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-16 23:00:00,203,1,0,True,0.995261,0.995261,0.004199536,0.00053948804,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,10,14,0,0.416667,1.97,12.7,97.0,0.0,laborable,0.0,2.0,2.0,2022-11,23,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-27 02:00:00,203,1,0,True,0.87991506,0.87991506,0.11985155,0.00023331342,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,3,19,0,0.125,0.515,5.9,82.0,0.0,domingo,0.0,0.0,0.0,2022-11,2,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-27 10:00:00,203,1,0,True,0.7294886,0.7294886,0.27007797,0.00043335487,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,3,18,0,0.125,0.545,4.9,81.0,0.0,domingo,1.0,0.0,1.0,2022-11,10,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-27 14:00:00,203,1,0,True,0.59987885,0.59987885,0.3997789,0.0003422739,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,3,19,0,0.125,0.815,14.4,50.0,0.0,domingo,1.0,0.0,1.0,2022-11,14,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-27 16:00:00,203,1,0,True,0.57546717,0.57546717,0.4242247,0.0003080988,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,3,19,0,0.125,0.82,14.9,49.0,0.0,domingo,2.0,0.0,2.0,2022-11,16,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-27 20:00:00,203,1,0,True,0.5781997,0.5781997,0.42151442,0.00028587395,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,3,17,0,0.125,0.505,10.5,70.0,0.0,domingo,2.0,0.0,2.0,2022-11,20,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-28 07:00:00,203,1,0,True,0.5041696,0.5041696,0.49474055,0.0010898826,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,2,18,1,0.083333,0.69,6.8,77.0,0.0,laborable,1.0,0.0,1.0,2022-11,7,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-28 17:00:00,203,1,0,True,0.6493567,0.6493567,0.35034937,0.0002938978,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,4,18,0,0.166667,2.575,12.4,51.0,0.0,laborable,0.0,2.0,2.0,2022-11,17,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-28 22:00:00,203,1,0,True,0.79762405,0.79762405,0.20206264,0.00031329677,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,4,18,0,0.166667,0.805,8.1,69.0,0.0,laborable,1.0,2.0,3.0,2022-11,22,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-29 06:00:00,203,1,0,True,0.8241729,0.8241729,0.17560454,0.00022255299,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,3,19,0,0.125,0.505,4.5,85.0,0.0,laborable,0.0,0.0,0.0,2022-11,6,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-29 18:00:00,203,1,0,True,0.7887169,0.7887169,0.2109962,0.0002868288,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,5,19,0,0.208333,0.51,10.9,54.0,0.0,laborable,0.0,2.0,2.0,2022-11,18,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-30 14:00:00,203,1,0,True,0.8153011,0.8153011,0.18431474,0.0003840791,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,5,18,0,0.208333,0.835,12.2,56.0,0.0,laborable,0.0,2.0,2.0,2022-11,14,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-30 23:00:00,203,1,0,True,0.56792,0.56792,0.43184415,0.00023578835,195,Avenida de América 1,Calle Padre Indalecio Hernández nº 1,40.4392222,-3.6754444,24,3,20,0,0.125,0.515,9.1,71.0,0.0,laborable,-1.0,1.0,0.0,2022-11,23,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-02 08:00:00,204,1,0,True,0.9595872,0.9595872,0.038388282,0.0020244827,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,8,14,1,0.333333,0.52,11.2,84.0,0.0,laborable,-2.0,8.0,6.0,2022-11,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-05 10:00:00,204,1,0,True,0.7516027,0.7516027,0.24803819,0.0003590923,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,4,17,0,0.166667,0.59,7.7,73.0,0.0,sabado,-2.0,2.0,0.0,2022-11,10,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-05 13:00:00,204,1,0,True,0.5354741,0.5354741,0.46386373,0.0006621139,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,3,17,0,0.125,0.85,15.5,48.0,0.0,sabado,-2.0,15.0,13.0,2022-11,13,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-05 18:00:00,204,1,0,True,0.8605551,0.8605551,0.13765512,0.0017896986,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,6,15,0,0.25,0.53,16.7,38.0,0.0,sabado,4.0,4.0,8.0,2022-11,18,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-06 10:00:00,204,1,0,True,0.88885707,0.88885707,0.11064107,0.0005018691,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,5,13,0,0.208333,0.685,8.2,73.0,0.0,domingo,0.0,0.0,0.0,2022-11,10,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-06 18:00:00,204,1,0,True,0.6157048,0.6157048,0.38382804,0.0004671978,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,3,16,0,0.125,0.66,18.2,41.0,0.0,domingo,-3.0,12.0,9.0,2022-11,18,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-07 09:00:00,204,1,0,True,0.5555746,0.5555746,0.44326732,0.0011580653,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,3,15,1,0.125,0.495,8.1,81.0,0.0,laborable,-5.0,26.0,21.0,2022-11,9,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-07 10:00:00,204,1,0,True,0.5484773,0.5484773,0.4492719,0.0022508549,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,2,17,1,0.083333,0.57,10.0,73.0,0.0,laborable,2.0,16.0,18.0,2022-11,10,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-08 10:00:00,204,1,0,True,0.7217198,0.7217198,0.27772424,0.0005559086,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,4,14,0,0.166667,0.88,11.6,68.0,0.0,laborable,0.0,7.0,7.0,2022-11,10,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-08 19:00:00,204,1,0,True,0.9316046,0.9316046,0.067049995,0.0013453194,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,7,16,0,0.291667,0.855,15.5,75.0,0.0,laborable,-4.0,8.0,4.0,2022-11,19,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-08 21:00:00,204,1,0,True,0.52868265,0.52868265,0.47079924,0.0005180818,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,3,20,0,0.125,0.525,14.9,76.0,0.0,laborable,0.0,9.0,9.0,2022-11,21,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-09 13:00:00,204,1,0,True,0.7704068,0.7704068,0.22934781,0.00024537844,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,4,19,0,0.166667,0.78,12.9,93.0,0.0,festivo,-1.0,4.0,3.0,2022-11,13,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-09 16:00:00,204,1,0,True,0.79144084,0.79144084,0.20817071,0.0003884808,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,4,19,0,0.166667,1.025,16.5,69.0,0.0,festivo,1.0,1.0,2.0,2022-11,16,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-10 20:00:00,204,1,0,True,0.8562596,0.8562596,0.14270587,0.0010345688,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,5,17,0,0.208333,0.485,13.2,70.0,0.0,laborable,-3.0,7.0,4.0,2022-11,20,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-11 07:00:00,204,1,0,True,0.9429286,0.9429286,0.056288756,0.00078264653,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,7,16,0,0.291667,0.54,8.1,84.0,0.0,laborable,1.0,0.0,1.0,2022-11,7,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-12 20:00:00,204,1,0,True,0.6680263,0.6680263,0.33168957,0.0002841285,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,3,19,0,0.125,1.635,14.4,67.0,0.0,sabado,-1.0,3.0,2.0,2022-11,20,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-13 10:00:00,204,1,0,True,0.7589669,0.7589669,0.24066614,0.00036696898,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,4,18,0,0.166667,0.71,13.0,81.0,0.0,domingo,-1.0,2.0,1.0,2022-11,10,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-13 14:00:00,204,1,0,True,0.7778479,0.7778479,0.22017792,0.0019742288,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,4,18,0,0.166667,1.02,17.8,63.0,0.0,domingo,5.0,3.0,8.0,2022-11,14,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-14 12:00:00,204,1,0,True,0.60661757,0.60661757,0.3929515,0.0004309641,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,3,17,0,0.125,1.05,13.3,85.0,0.0,laborable,-1.0,1.0,0.0,2022-11,12,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-15 10:00:00,204,1,0,True,0.6529286,0.6529286,0.34635395,0.00071743754,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,3,18,1,0.125,1.63,13.3,91.0,0.0,laborable,-2.0,10.0,8.0,2022-11,10,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-15 13:00:00,204,1,0,True,0.563376,0.563376,0.43627098,0.00035300787,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,3,20,0,0.125,2.295,14.7,79.0,0.0,laborable,1.0,1.0,2.0,2022-11,13,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-16 07:00:00,204,1,0,True,0.80929226,0.80929226,0.19022119,0.0004865877,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,6,16,0,0.25,1.235,10.9,94.0,0.0,laborable,0.0,0.0,0.0,2022-11,7,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-17 08:00:00,204,1,0,True,0.97611016,0.97611016,0.016458897,0.007430937,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,13,9,0,0.541667,2.195,13.4,97.0,0.18,laborable,-2.0,4.0,2.0,2022-11,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-18 14:00:00,204,1,0,True,0.9408461,0.9408461,0.058454726,0.0006991977,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,6,16,1,0.25,2.365,14.3,54.0,0.0,laborable,1.0,5.0,6.0,2022-11,14,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-19 00:00:00,204,1,0,True,0.86720073,0.86720073,0.1325351,0.00026420612,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,4,16,0,0.166667,2.115,8.3,68.0,0.0,sabado,-1.0,2.0,1.0,2022-11,0,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-19 10:00:00,204,1,0,True,0.929679,0.929679,0.07000714,0.00031383682,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,5,15,0,0.208333,1.455,7.4,63.0,0.0,sabado,-1.0,1.0,0.0,2022-11,10,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-19 21:00:00,204,1,0,True,0.8420253,0.8420253,0.15771356,0.00026115775,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,4,18,0,0.166667,1.66,8.8,63.0,0.0,sabado,0.0,3.0,3.0,2022-11,21,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-20 14:00:00,204,1,0,True,0.5911168,0.5911168,0.40844908,0.0004341335,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,3,18,0,0.125,1.795,16.8,62.0,0.0,domingo,2.0,3.0,5.0,2022-11,14,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-20 16:00:00,204,1,0,True,0.57321626,0.57321626,0.42639112,0.00039258684,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,3,19,0,0.125,1.45,17.7,58.5,0.0,domingo,0.0,4.0,4.0,2022-11,16,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-20 18:00:00,204,1,0,True,0.92997843,0.92997843,0.06926618,0.00075545907,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,7,15,0,0.291667,1.44,15.2,64.0,0.0,domingo,1.0,6.0,7.0,2022-11,18,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-22 08:00:00,204,1,0,True,0.7869814,0.7869814,0.21216787,0.00085069647,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,6,17,0,0.25,1.245,6.8,66.0,0.0,laborable,-3.0,5.0,2.0,2022-11,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-22 11:00:00,204,1,0,True,0.6970609,0.6970609,0.30256543,0.00037364068,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,3,20,0,0.125,1.615,7.5,72.5,0.0,laborable,0.0,1.0,1.0,2022-11,11,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-22 12:00:00,204,1,0,True,0.5356285,0.5356285,0.4640554,0.0003161355,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,2,21,0,0.083333,1.81,8.3,72.0,0.0,laborable,-1.0,2.0,1.0,2022-11,12,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-24 19:00:00,204,1,0,True,0.8182063,0.8182063,0.17921107,0.0025826073,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,4,17,1,0.166667,1.645,13.4,94.0,0.0,laborable,-2.0,11.0,9.0,2022-11,19,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-24 20:00:00,204,1,0,True,0.5846585,0.5846585,0.41488642,0.000455054,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,2,20,0,0.083333,1.405,13.5,92.0,0.02,laborable,-8.0,14.0,6.0,2022-11,20,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-24 23:00:00,204,1,0,True,0.65285116,0.65285116,0.34678933,0.00035955367,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,3,19,0,0.125,0.98,12.9,97.0,1.66,laborable,0.0,1.0,1.0,2022-11,23,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-26 14:00:00,204,1,0,True,0.8345707,0.8345707,0.16504025,0.00038902074,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,4,15,0,0.166667,0.775,14.1,50.0,0.0,sabado,-1.0,3.0,2.0,2022-11,14,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-28 08:00:00,204,1,0,True,0.75027335,0.75027335,0.24939814,0.00032855078,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,4,18,0,0.166667,0.6,6.4,78.0,0.0,laborable,-3.0,5.0,2.0,2022-11,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-29 08:00:00,204,1,0,True,0.83947605,0.83947605,0.15977518,0.00074874144,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,7,16,0,0.291667,0.475,3.4,89.0,0.0,laborable,-1.0,2.0,1.0,2022-11,8,True,False,True,riesgo_vaciado,estable
xgboost_refined,2022-11-30 07:00:00,204,1,0,True,0.9114121,0.9114121,0.08608577,0.0025021203,196,Prosperidad,Calle Suero de Quiñones nº 2,40.4441388,-3.6751388,24,11,12,0,0.458333,0.455,4.8,86.0,0.0,laborable,-3.0,3.0,0.0,2022-11,7,True,False,True,riesgo_vaciado,estable
